Customer ID,TotalInvoices,TotalQuantity,TotalPrice,Recency,CancellationPercentage,AvgItemsPerOrder
12586,4,606,1848.73,267,1.1904761904761905,151.5
12588,4,381,724.0799999999999,298,5.263157894736842,95.25
12589,10,1146,2578.99,43,17.11229946524064,114.6
12590,5,4277,9853.48,89,5.555555555555555,855.4
12591,3,653,1338.95,216,0.0,217.66666666666666
12592,7,1747,946.82,112,4.0,249.57142857142858
12593,3,206,418.1,7,0.0,68.66666666666667
12594,15,2406,4236.1900000000005,20,1.694915254237288,160.4
12595,1,271,299.02,403,0.0,271.0
12596,1,156,269.95,141,0.0,156.0
12597,2,675,1428.81,82,0.0,337.5
12598,11,1847,2975.9700000000003,60,3.5211267605633805,167.9090909090909
12599,12,1982,2121.18,25,0.0,165.16666666666666
12600,24,1144,4216.81,11,6.504065040650407,47.666666666666664
12601,7,289,673.76,88,2.857142857142857,41.285714285714285
12604,1,137,178.5,160,0.0,137.0
12605,5,925,1225.45,264,3.79746835443038,185.0
12606,1,1,21.0,581,0.0,1.0
12608,1,323,415.79,303,0.0,323.0
12609,9,1422,3091.7400000000002,85,0.628930817610063,158.0
12610,3,612,1244.7,5,2.7027027027027026,204.0
12613,11,3200,4817.36,96,3.8910505836575875,290.90909090909093
12614,1,76,315.6,176,0.0,76.0
12615,8,2332,3908.43,67,3.9215686274509802,291.5
12616,5,298,617.5,151,10.81081081081081,59.6
12619,7,1895,1837.9199999999998,15,2.0,270.7142857142857
12620,1,434,561.66,103,0.0,434.0
12621,37,11172,19496.28,7,1.8456375838926176,301.94594594594594
12622,1,69,180.1,131,0.0,69.0
12623,9,1965,3639.84,175,1.1428571428571428,218.33333333333334
12624,2,355,641.13,5,0.0,177.5
12625,5,3274,5095.38,110,2.6595744680851063,654.8
12626,10,2234,4541.87,11,5.93607305936073,223.4
12627,4,1016,1908.57,7,0.0,254.0
12629,2,722,1558.22,284,0.0,361.0
12631,6,1357,2811.77,330,1.935483870967742,226.16666666666666
12632,4,668,738.88,419,7.894736842105263,167.0
12633,9,3113,5379.9800000000005,28,2.348993288590604,345.8888888888889
12634,2,337,490.0,434,0.0,168.5
12635,3,1176,1924.8700000000001,53,0.0,392.0
12636,1,1,141.0,637,0.0,1.0
12637,11,2655,5261.76,56,0.9685230024213075,241.36363636363637
12638,1,86,249.8,538,0.0,86.0
12639,3,631,1312.3700000000001,137,0.0,210.33333333333334
12641,1,72,185.9,14,0.0,72.0
12642,1,277,366.45,6,0.0,277.0
12643,14,4357,7835.3,27,7.2727272727272725,311.2142857142857
12644,6,1001,1815.54,28,9.75609756097561,166.83333333333334
12645,8,1842,3054.58,8,1.3513513513513513,230.25
12647,42,6167,15877.88,25,3.571428571428571,146.83333333333334
12648,5,514,1097.0,53,1.5151515151515151,102.8
12649,10,1942,2258.5,6,3.278688524590164,194.2
12651,5,262,365.3,233,6.25,52.4
12652,3,533,1011.58,221,5.555555555555555,177.66666666666666
12653,3,1681,4160.83,47,0.0,560.3333333333334
12654,3,151,337.75,96,0.0,50.333333333333336
12655,1,80,261.35,322,0.0,80.0
12656,9,2400,5098.78,15,2.564102564102564,266.6666666666667
12661,1,216,162.0,335,0.0,216.0
12662,18,2745,5491.57,6,1.5479876160990713,152.5
12663,3,169,204.0,523,9.090909090909092,56.333333333333336
12664,5,797,3145.64,42,0.0,159.4
12665,5,157,301.45,223,19.047619047619047,31.4
12666,2,314,1020.98,258,6.0606060606060606,157.0
12668,10,4725,10465.550000000001,147,0.4,472.5
12669,4,1114,1607.73,49,0.9803921568627451,278.5
12670,4,718,1790.63,98,0.0,179.5
12671,1,1460,2622.481,505,0.0,1460.0
12672,3,131,410.5,228,12.0,43.666666666666664
12673,2,520,840.4,225,0.0,260.0
12674,3,470,946.8,61,2.631578947368421,156.66666666666666
12675,4,334,933.55,452,1.7543859649122806,83.5
12676,10,1689,2439.75,22,1.0752688172043012,168.9
12677,3,174,389.3,454,8.695652173913043,58.0
12678,18,15684,23029.49,48,1.6778523489932886,871.3333333333334
12679,3,392,869.13,104,6.382978723404255,130.66666666666666
12680,1,230,311.78,12,0.0,230.0
12681,47,14806,25664.73,50,2.021772939346812,315.02127659574467
12682,41,8367,18551.420000000002,5,0.3654080389768575,204.0731707317073
12683,21,5792,9280.56,4,1.2658227848101267,275.8095238095238
12684,4,1274,1379.48,69,0.0,318.5
12686,1,107,89.14,270,0.0,107.0
12687,2,1403,2138.91,379,0.0,701.5
12688,1,3028,4873.81,12,0.0,3028.0
12689,1,281,511.03000000000003,26,0.0,281.0
12690,1,106,389.01,104,0.0,106.0
12691,5,249,690.9,44,0.0,49.8
12692,1,36,110.95,536,0.0,36.0
12693,11,524,1640.42,19,4.819277108433735,47.63636363636363
12694,3,1167,1409.28,81,1.4925373134328357,389.0
12695,5,406,1158.92,6,0.0,81.2
12696,3,563,801.15,333,2.0,187.66666666666666
12697,3,353,724.01,13,3.3333333333333335,117.66666666666667
12698,1,111,339.75,489,0.0,111.0
12699,1,373,638.11,316,0.0,373.0
12700,3,1374,2113.05,55,0.8130081300813009,458.0
12701,5,1295,1985.78,141,0.0,259.0
12703,5,378,617.48,532,14.516129032258066,75.6
12704,3,465,1100.92,4,0.0,155.0
12705,15,5714,8856.93,42,4.848484848484849,380.93333333333334
12706,1,-1,-91.89,581,100.0,-1.0
12707,1,256,603.42,190,0.0,256.0
12708,25,2065,4252.28,0,7.857142857142857,82.6
12709,45,12256,26310.6,18,15.690376569037657,272.35555555555555
12710,3,445,771.91,60,4.0,148.33333333333334
12711,2,770,1339.05,510,0.0,385.0
12712,25,2042,6063.7300000000005,5,6.324110671936759,81.68
12714,11,7963,12774.55,5,0.0,723.9090909090909
12715,1,192,343.36,5,0.0,192.0
12716,1,503,677.9,32,0.0,503.0
12717,4,599,1258.91,50,1.3888888888888888,149.75
12720,29,4026,5151.76,23,5.801104972375691,138.82758620689654
12721,8,1810,2976.61,81,6.25,226.25
12722,5,553,836.35,13,7.4074074074074066,110.6
12724,5,1112,1566.47,72,0.0,222.4
12725,4,1142,2266.76,270,0.0,285.5
12726,9,3417,2872.8199999999997,83,0.0,379.6666666666667
12727,10,2329,4466.2300000000005,86,1.1428571428571428,232.9
12728,4,380,851.15,156,0.0,95.0
12729,1,233,453.01,12,0.0,233.0
12730,1,234,829.25,420,0.0,234.0
12731,14,8582,18118.05,43,0.6666666666666667,613.0
12732,1,111,236.26000000000002,78,0.0,111.0
12733,6,885,2326.82,133,3.0864197530864197,147.5
12734,3,265,639.65,251,0.0,88.33333333333333
12735,2,368,779.5699999999999,214,0.0,184.0
12736,1,173,234.0,231,0.0,173.0
12737,2,2,3710.5,397,0.0,1.0
12738,1,148,155.35,270,0.0,148.0
12739,2,465,1713.69,284,0.0,232.5
12741,2,214,406.07,428,0.0,107.0
12742,2,1349,1185.02,498,1.4705882352941175,674.5
12743,2,315,540.13,33,0.0,157.5
12744,11,6388,12158.9,43,1.6129032258064515,580.7272727272727
12745,3,468,925.41,385,0.0,156.0
12746,3,91,230.85,426,15.0,30.333333333333332
12747,29,2202,7359.92,8,3.571428571428571,75.93103448275862
12748,275,19427,31400.04,0,1.3989387361312107,70.64363636363636
12749,14,1880,4992.84,12,18.34862385321101,134.28571428571428
12750,1,137,275.88,27,0.0,137.0
12751,1,189,268.27,343,0.0,189.0
12753,9,9089,16332.460000000001,7,13.089005235602095,1009.8888888888889
12754,5,6479,2949.12,134,3.076923076923077,1295.8
12755,22,1033,2611.9500000000003,148,45.689655172413794,46.95454545454545
12757,13,901,1651.68,27,4.6875,69.3076923076923
12758,8,6091,9779.0,15,1.2618296529968454,761.375
12759,7,2930,4571.82,70,0.0,418.57142857142856
12760,1,198,347.8,354,0.0,198.0
12761,2,281,782.95,356,0.0,140.5
12763,2,316,494.08,37,0.0,158.0
12764,1,386,1693.88,215,0.0,386.0
12765,6,1009,1404.58,371,0.0,168.16666666666666
12766,9,3852,6839.7,48,1.238390092879257,428.0
12767,1,598,949.82,274,0.0,598.0
12768,2,0,0.0,330,50.0,0.0
12769,1,356,1143.6,137,0.0,356.0
12770,7,1771,2975.95,109,24.324324324324326,253.0
12771,2,100,262.5,363,6.25,50.0
12773,2,0,1.7763568394002505e-15,462,50.0,0.0
12774,1,53,98.7,434,0.0,53.0
12775,7,922,1429.96,88,1.4705882352941175,131.71428571428572
12776,1,46,55.5,566,0.0,46.0
12777,1,458,519.45,356,0.0,458.0
12778,7,1368,1445.51,82,0.0,195.42857142857142
12779,19,2701,5196.01,88,6.2761506276150625,142.1578947368421
12780,1,285,337.4,497,0.0,285.0
12781,2,307,491.75,151,11.76470588235294,153.5
12782,13,1857,4273.79,48,6.167400881057269,142.84615384615384
12784,1,582,1230.33,428,0.0,582.0
12785,4,450,1085.55,263,1.7543859649122806,112.5
12786,1,324,728.5000000000001,508,0.0,324.0
12787,3,313,553.62,91,3.0303030303030303,104.33333333333333
12788,4,194,444.90000000000003,362,0.0,48.5
12789,2,32,181.5,411,0.0,16.0
12790,3,300,563.45,91,7.5,100.0
12791,8,351,585.1500000000001,272,6.666666666666667,43.875
12792,3,393,813.88,155,2.083333333333333,131.0
12793,3,461,885.53,233,0.0,153.66666666666666
12796,1,182,381.0,527,0.0,182.0
12797,6,172,471.43,259,16.666666666666664,28.666666666666668
12798,2,5455,3140.9300000000003,69,0.0,2727.5
12799,1,137,219.35,428,0.0,137.0
12800,3,284,584.25,369,0.0,94.66666666666667
12801,2,504,1031.8700000000001,376,1.9607843137254901,252.0
12802,9,1954,2350.42,82,1.4285714285714286,217.11111111111111
12803,1,872,1092.81,292,0.0,872.0
12804,2,270,325.37,364,0.0,135.0
12805,4,593,1434.95,280,0.0,148.25
12806,4,2087,2878.96,334,0.0,521.75
12807,3,120,269.95,281,11.11111111111111,40.0
12808,4,242,574.4,83,0.0,60.5
12809,8,508,1705.34,67,8.98876404494382,63.5
12810,2,389,534.99,433,0.0,194.5
12811,5,435,1033.9,159,0.0,87.0
12813,3,1141,1687.8,400,0.0,380.3333333333333
12814,1,49,125.92,0,0.0,49.0
12815,2,379,1063.46,46,0.0,189.5
12816,1,77,318.65000000000003,75,0.0,77.0
12817,3,219,690.98,180,0.0,73.0
12818,2,923,1517.88,77,12.5,461.5
12819,1,344,540.52,357,0.0,344.0
12820,10,1350,1876.06,225,2.631578947368421,135.0
12821,2,162,220.8,113,0.0,81.0
12823,17,860,5966.0,25,0.0,50.588235294117645
12825,2,139,518.63,420,0.0,69.5
12826,12,1572,2117.59,67,3.937007874015748,131.0
12828,2,132,338.2,11,0.0,66.0
12829,4,549,345.35,221,5.0,137.25
12830,5,6343,5137.76,33,3.571428571428571,1268.6
12831,3,303,451.11,161,0.0,101.0
12833,1,156,417.38,44,0.0,156.0
12834,1,110,312.38,181,0.0,110.0
12835,49,2335,5972.19,317,1.6,47.6530612244898
12836,16,2023,6022.75,36,1.092896174863388,126.4375
12837,2,194,662.66,72,0.0,97.0
12838,11,1472,2672.3,272,1.3377926421404682,133.8181818181818
12839,24,4462,6622.11,12,2.2167487684729066,185.91666666666666
12840,11,2244,4013.87,42,2.7624309392265194,204.0
12841,33,4092,5792.28,5,0.19083969465648853,124.0
12842,3,497,1109.73,207,0.0,165.66666666666666
12843,33,2896,6330.61,58,3.9647577092511015,87.75757575757575
12844,3,175,497.52,29,0.0,58.333333333333336
12845,4,204,354.09000000000003,166,0.0,51.0
12846,1,1,15.58,581,0.0,1.0
12847,1,624,765.36,286,0.0,624.0
12848,1,58,208.0,574,0.0,58.0
12849,5,1747,2701.03,167,0.0,349.4
12850,1,200,330.0,344,0.0,200.0
12851,1,51,148.95,376,0.0,51.0
12852,2,145,299.75,189,15.0,72.5
12853,16,1639,3728.5,6,5.7324840764331215,102.4375
12854,10,1405,2393.44,140,4.201680672268908,140.5
12855,4,240,612.84,271,0.0,60.0
12857,7,1419,3684.25,109,0.819672131147541,202.71428571428572
12858,2,50,121.08,282,2.631578947368421,25.0
12859,1,292,575.1,357,0.0,292.0
12860,1,26,54.22,592,0.0,26.0
12861,1,27,68.25,518,0.0,27.0
12862,2,611,984.62,324,0.0,305.5
12863,6,705,2254.35,98,2.272727272727273,117.5
12864,2,447,299.57,37,0.0,223.5
12865,4,1550,2716.46,22,0.628930817610063,387.5
12866,3,553,1227.35,182,0.0,184.33333333333334
12867,12,6181,6154.97,64,0.4645760743321719,515.0833333333334
12868,8,1170,2043.76,84,0.0,146.25
12869,1,144,337.66999999999996,580,0.0,144.0
12870,4,904,1662.05,265,2.1052631578947367,226.0
12871,2,364,495.38,106,0.0,182.0
12872,13,1639,3276.81,225,0.5050505050505051,126.07692307692308
12873,3,786,2027.3,181,0.0,262.0
12874,3,611,933.42,284,2.0408163265306123,203.66666666666666
12875,5,5187,1356.9900000000002,42,0.0,1037.4
12876,4,1749,2577.0,95,0.8333333333333334,437.25
12877,17,1764,2465.6,23,0.0,103.76470588235294
12878,2,547,854.99,135,0.0,273.5
12880,2,279,640.13,280,0.0,139.5
12881,1,21,298.0,174,0.0,21.0
12885,2,345,628.4,19,2.5,172.5
12886,2,407,747.69,112,7.8431372549019605,203.5
12887,1,100,222.4,282,0.0,100.0
12888,4,68,313.77,113,28.57142857142857,17.0
12889,6,120,365.66,280,7.4074074074074066,20.0
12890,1,201,329.3,286,0.0,201.0
12891,12,2275,819.5,84,8.333333333333332,189.58333333333334
12892,1,140,263.38,295,0.0,140.0
12894,1,33,157.35,474,0.0,33.0
12896,1,-5,-29.75,629,100.0,-5.0
12897,4,249,514.25,103,0.0,62.25
12898,2,235,296.21,362,0.0,117.5
12899,1,108,366.4,312,0.0,108.0
12900,1,139,340.33000000000004,321,0.0,139.0
12901,25,10644,10609.47,7,7.216494845360824,425.76
12902,1,66,138.68,163,0.0,66.0
12903,1,493,833.5300000000001,327,0.0,493.0
12904,1,165,244.69,71,0.0,165.0
12905,3,528,1011.82,475,1.8181818181818181,176.0
12907,3,164,440.36,294,13.793103448275861,54.666666666666664
12908,6,2400,1386.0,75,16.666666666666664,400.0
12909,10,1441,2391.86,90,5.714285714285714,144.1
12910,10,2740,4158.88,33,1.0101010101010102,274.0
12911,1,807,1651.72,450,0.0,807.0
12913,11,2012,4666.0,181,0.0,182.9090909090909
12914,1,336,223.98,299,0.0,336.0
12915,8,393,885.2,47,11.76470588235294,49.125
12916,8,1673,4455.93,37,1.1494252873563218,209.125
12917,8,1098,4329.5,27,5.660377358490567,137.25
12918,3,-1,-10953.5,525,66.66666666666666,-0.3333333333333333
12919,4,201,425.75,15,5.88235294117647,50.25
12920,3,292,323.86,470,0.0,97.33333333333333
12921,86,16822,26338.31,27,5.868544600938967,195.6046511627907
12922,1,370,405.38,60,0.0,370.0
12923,2,162,597.6,289,0.0,81.0
12924,13,1216,2144.72,97,3.278688524590164,93.53846153846153
12925,1,108,35.28,491,0.0,108.0
12926,4,754,1523.97,310,0.0,188.5
12927,1,145,197.31,293,0.0,145.0
12928,10,2117,3378.33,46,0.0,211.7
12929,2,36,105.1,21,11.11111111111111,18.0
12930,3,106,215.66,43,12.5,35.333333333333336
12931,63,46152,70285.56,0,18.672199170124482,732.5714285714286
12932,8,1609,1698.56,438,0.0,201.125
12933,10,773,1326.84,70,1.694915254237288,77.3
12934,1,31,181.65,635,0.0,31.0
12935,16,2585,3556.65,8,2.690582959641256,161.5625
12937,7,1244,2021.57,96,0.0,177.71428571428572
12939,16,8660,21673.08,37,0.0,541.25
12941,1,381,377.49,623,0.0,381.0
12942,3,198,675.6,30,0.0,66.0
12943,4,220,489.0,200,7.4074074074074066,55.0
12944,1,145,286.95,253,0.0,145.0
12945,2,446,900.11,187,0.0,223.0
12946,1,149,324.45,335,0.0,149.0
12947,11,1157,1407.29,42,5.825242718446602,105.18181818181819
12948,6,1023,1676.44,4,0.0,170.5
12949,27,7864,14673.2,13,1.4513788098693758,291.25925925925924
12951,19,1478,2852.13,62,3.825136612021858,77.78947368421052
12953,1,280,498.96,421,0.0,280.0
12954,1,83,162.45,537,0.0,83.0
12955,8,1080,1324.02,5,4.477611940298507,135.0
12956,4,340,521.89,205,0.0,85.0
12957,15,3367,6348.82,85,2.1739130434782608,224.46666666666667
12958,2,118,467.34,299,0.0,59.0
12959,2,108,133.35,383,11.11111111111111,54.0
12960,4,1379,1322.0700000000002,312,0.0,344.75
12961,1,180,211.99,278,0.0,180.0
12962,1,78,170.54,12,0.0,78.0
12963,7,896,1656.16,197,6.862745098039216,128.0
12964,1,56,132.24,335,0.0,56.0
12967,4,911,2908.57,201,1.5151515151515151,227.75
12968,1,73,135.95,11,0.0,73.0
12969,1,55,122.45,501,0.0,55.0
12970,8,694,1071.93,221,0.0,86.75
12971,95,9159,11879.4,6,1.282051282051282,96.41052631578947
12972,6,829,1115.95,312,9.411764705882353,138.16666666666666
12973,1,31,385.55,312,0.0,31.0
12974,2,104,408.95,96,0.0,52.0
12975,8,903,1993.99,328,5.084745762711865,112.875
12976,8,2684,3156.38,110,0.0,335.5
12977,4,128,513.88,55,0.0,32.0
12978,6,1393,2496.07,284,0.6097560975609756,232.16666666666666
12979,2,484,479.54,628,1.7543859649122806,242.0
