Customer ID,TotalInvoices,TotalQuantity,TotalPrice,Recency,CancellationPercentage,AvgItemsPerOrder
12414,5,1,130.0,150,47.368421052631575,0.2
12415,9,18831,26636.82,20,0.0,2092.3333333333335
12416,1,132,202.56,343,0.0,132.0
12417,18,1484,3692.7400000000002,5,3.3175355450236967,82.44444444444444
12418,4,680,1348.37,100,1.4492753623188406,170.0
12419,2,231,503.01,72,0.0,115.5
12421,4,268,444.01,6,3.125,67.0
12422,19,2334,3554.29,11,2.666666666666667,122.84210526315789
12423,3,642,1001.01,40,0.0,214.0
12424,5,1275,1528.82,109,7.462686567164178,255.0
12425,2,607,903.61,117,6.779661016949152,303.5
12426,2,319,728.6800000000001,333,9.615384615384617,159.5
12427,2,70,246.55,38,23.076923076923077,35.0
12429,6,1667,3685.11,52,1.2987012987012987,277.8333333333333
12431,18,2039,5035.900000000001,2,1.4851485148514851,113.27777777777777
12433,6,6044,7052.99,52,0.34843205574912894,1007.3333333333334
12434,2,125,269.54,47,13.043478260869565,62.5
12435,4,2903,6096.04,83,0.0,725.75
12437,29,5147,7890.89,18,4.627249357326478,177.48275862068965
12439,3,448,1089.18,369,4.054054054054054,149.33333333333334
12440,3,308,768.15,143,8.571428571428571,102.66666666666667
12441,1,121,173.55,53,0.0,121.0
12443,1,182,485.31,419,0.0,182.0
12445,2,142,293.08000000000004,86,4.761904761904762,71.0
12449,2,729,768.6,97,0.0,364.5
12450,5,307,469.07,85,9.375,61.4
12451,5,5105,6532.52,11,0.7692307692307693,1021.0
12454,7,2232,4292.71,82,40.476190476190474,318.85714285714283
12455,4,1213,3413.09,132,0.0,303.25
12457,2,243,554.53,104,12.0,121.5
12458,2,480,830.09,114,0.0,240.0
12459,1,258,454.36,292,0.0,258.0
12460,1,170,326.65,143,0.0,170.0
12466,1,1,56.73,368,0.0,1.0
12467,2,0,0.0,73,50.0,0.0
12468,8,1947,3121.1,3,8.148148148148149,243.375
12469,2,2552,3070.54,209,0.0,1276.0
12470,1,95,211.95,376,0.0,95.0
12471,91,9997,23323.55,5,13.37142857142857,109.85714285714286
12472,27,7375,11552.57,4,12.285714285714286,273.14814814814815
12474,28,3322,5449.78,4,6.140350877192982,118.64285714285714
12475,1,236,426.26,96,0.0,236.0
12476,21,3196,7125.09,48,6.907894736842106,152.1904761904762
12477,3,2466,7056.63,86,0.0,822.0
12480,5,1607,2969.7200000000003,23,2.2556390977443606,321.4
12481,10,4472,7861.22,23,1.4084507042253522,447.2
12482,32,27039,21893.53,136,1.4492753623188406,844.96875
12483,16,1328,3003.9,26,5.0,83.0
12484,9,1704,2945.6,23,2.1645021645021645,189.33333333333334
12485,1,414,708.1,216,0.0,414.0
12486,1,523,1037.28,118,0.0,523.0
12487,2,144,259.8,417,33.33333333333333,72.0
12489,1,105,334.93,23,0.0,105.0
12490,13,3386,5264.93,16,0.38314176245210724,260.46153846153845
12492,1,252,452.0,90,0.0,252.0
12494,9,267,584.37,25,16.666666666666664,29.666666666666668
12495,2,126,323.4,321,10.526315789473683,63.0
12496,2,30,45.34,307,0.0,15.0
12497,3,4448,5168.650000000001,87,2.272727272727273,1482.6666666666667
12499,1,302,393.72,247,0.0,302.0
12500,13,932,2010.98,20,6.25,71.6923076923077
12501,2,1722,2089.68,2,6.875000000000001,861.0
12503,2,560,0.0,24,33.33333333333333,280.0
12504,2,368,297.0,104,0.0,184.0
12505,2,314,912.5,79,8.695652173913043,157.0
12507,1,362,539.25,271,0.0,362.0
12510,15,1959,3387.81,12,6.0,130.6
12511,2,1748,3065.77,101,2.0618556701030926,874.0
12514,1,400,580.08,328,0.0,400.0
12515,1,131,383.7,40,0.0,131.0
12516,2,1077,1336.56,117,0.0,538.5
12519,2,205,354.35,151,8.333333333333332,102.5
12523,18,1418,2558.43,18,6.832298136645963,78.77777777777777
12524,11,3866,6943.03,20,1.7543859649122806,351.45454545454544
12525,8,487,835.1800000000001,177,22.07792207792208,60.875
12527,3,405,519.32,12,0.0,135.0
12529,2,190,311.78000000000003,209,8.695652173913043,95.0
12530,8,1893,2453.63,23,1.8691588785046727,236.625
12531,2,1059,1773.83,367,5.172413793103448,529.5
12533,6,568,1149.99,305,20.0,94.66666666666667
12537,1,449,732.94,95,0.0,449.0
12538,1,145,276.5,65,0.0,145.0
12539,6,3753,7362.25,3,0.23923444976076555,625.5
12540,20,5101,10760.74,10,0.5780346820809248,255.05
12542,4,514,423.38,170,13.333333333333334,128.5
12543,1,688,980.25,135,0.0,688.0
12547,1,175,175.78,187,0.0,175.0
12549,6,1366,1575.68,262,0.0,227.66666666666666
12551,1,100,168.0,44,0.0,100.0
12553,5,792,1577.08,5,2.2988505747126435,158.4
12554,1,240,468.5,135,0.0,240.0
12555,1,1,129.23,368,0.0,1.0
12557,5,3406,10142.300000000001,19,0.0,681.2
12559,1,247,486.11,6,0.0,247.0
12562,2,548,1185.18,72,0.0,274.0
12563,1,113,249.24,95,0.0,113.0
12567,8,1775,4278.88,54,1.0256410256410255,221.875
12568,1,48,70.0,331,0.0,48.0
12570,1,1,77.52,368,0.0,1.0
12573,4,395,556.87,68,0.0,98.75
12574,1,61,218.45000000000002,2,0.0,61.0
12575,2,315,622.82,144,0.0,157.5
12576,5,515,776.89,79,6.896551724137931,103.0
12577,6,856,1186.3899999999999,45,0.0,142.66666666666666
12578,6,1886,3386.6,3,6.569343065693431,314.3333333333333
12580,1,331,637.2,263,0.0,331.0
12582,2,685,1469.04,109,0.0,342.5
12583,15,4414,7887.72,23,0.4132231404958678,294.26666666666665
12585,2,852,1206.81,25,12.162162162162163,426.0
12586,4,606,1848.73,55,1.1904761904761905,151.5
12588,4,381,724.0799999999999,86,5.263157894736842,95.25
12589,9,1063,2447.49,100,18.07909604519774,118.11111111111111
12590,2,-2,-7.9,188,100.0,-1.0
12591,3,653,1338.95,4,0.0,217.66666666666666
12592,6,1582,715.02,206,4.545454545454546,263.6666666666667
12594,7,1112,2065.29,9,2.1052631578947367,158.85714285714286
12595,1,271,299.02,191,0.0,271.0
12598,6,900,1411.99,122,5.128205128205128,150.0
12599,6,1233,1264.14,68,0.0,205.5
12600,17,675,2573.05,44,8.75,39.705882352941174
12601,2,132,248.46,19,0.0,66.0
12605,5,925,1225.45,52,3.79746835443038,185.0
12606,1,1,21.0,368,0.0,1.0
12608,1,323,415.79,91,0.0,323.0
12609,8,1127,2578.94,5,0.7575757575757576,140.875
12613,7,2441,3354.84,74,5.46448087431694,348.7142857142857
12615,7,1919,3273.69,100,4.624277456647398,274.14285714285717
12616,2,208,388.1,69,4.3478260869565215,104.0
12619,1,140,140.14,247,0.0,140.0
12621,24,6792,11874.73,44,3.0211480362537766,283.0
12623,8,1774,3334.7400000000002,103,1.2738853503184715,221.75
12625,3,2606,4197.68,6,0.0,868.6666666666666
12626,3,441,1211.85,3,9.230769230769232,147.0
12629,2,722,1558.22,72,0.0,361.0
12631,6,1357,2811.77,118,1.935483870967742,226.16666666666666
12632,4,668,738.88,207,7.894736842105263,167.0
12633,5,2058,3454.58,69,2.380952380952381,411.6
12634,2,337,490.0,222,0.0,168.5
12635,2,777,1241.23,79,0.0,388.5
12636,1,1,141.0,425,0.0,1.0
12637,6,1962,3782.94,3,0.9771986970684038,327.0
12638,1,86,249.8,326,0.0,86.0
12639,2,430,826.27,121,0.0,215.0
12643,9,3127,5361.860000000001,19,12.121212121212121,347.44444444444446
12644,5,676,1337.63,117,13.043478260869565,135.2
12645,6,1252,2113.02,3,1.9047619047619049,208.66666666666666
12647,37,5456,14184.77,44,3.9301310043668125,147.45945945945945
12648,4,354,778.95,121,2.2222222222222223,88.5
12649,7,1356,1634.99,52,4.395604395604396,193.71428571428572
12651,5,262,365.3,21,6.25,52.4
12652,3,533,1011.58,8,5.555555555555555,177.66666666666666
12653,1,762,1950.98,213,0.0,762.0
12655,1,80,261.35,110,0.0,80.0
12656,4,1133,2338.06,112,1.6260162601626018,283.25
12661,1,216,162.0,122,0.0,216.0
12662,11,1520,3132.09,60,1.675977653631285,138.1818181818182
12663,3,169,204.0,311,9.090909090909092,56.333333333333336
12664,3,456,1849.74,9,0.0,152.0
12665,5,157,301.45,11,19.047619047619047,31.4
12666,2,314,1020.98,46,6.0606060606060606,157.0
12668,7,3752,8045.75,42,0.0,536.0
12670,2,230,764.24,72,0.0,115.0
12671,1,1460,2622.481,292,0.0,1460.0
12672,3,131,410.5,16,12.0,43.666666666666664
12673,2,520,840.4,13,0.0,260.0
12675,4,334,933.55,240,1.7543859649122806,83.5
12676,6,1195,1441.7,95,1.5873015873015872,199.16666666666666
12677,3,174,389.3,242,8.695652173913043,58.0
12678,12,11360,16484.15,40,1.36986301369863,946.6666666666666
12681,35,11964,20492.89,5,2.272727272727273,341.8285714285714
12682,25,5807,12492.7,25,0.5385996409335727,232.28
12683,12,2957,4874.9,9,1.8018018018018018,246.41666666666666
12686,1,107,89.14,58,0.0,107.0
12687,2,1403,2138.91,167,0.0,701.5
12691,4,202,540.8,4,0.0,50.5
12692,1,36,110.95,324,0.0,36.0
12693,6,321,971.51,6,3.9215686274509802,53.5
12694,2,844,969.78,102,2.127659574468085,422.0
12695,3,234,825.02,214,0.0,78.0
12696,3,563,801.15,121,2.0,187.66666666666666
12698,1,111,339.75,277,0.0,111.0
12699,1,373,638.11,104,0.0,373.0
12701,4,1049,1648.7,216,0.0,262.25
12703,5,378,617.48,320,14.516129032258066,75.6
12705,9,3532,5597.76,43,4.220779220779221,392.44444444444446
12706,1,-1,-91.89,368,100.0,-1.0
12708,16,1362,2786.46,16,4.972375690607735,85.125
12709,33,10301,22555.06,3,13.27683615819209,312.1515151515151
12711,2,770,1339.05,298,0.0,385.0
12712,15,1354,2988.6800000000003,18,5.521472392638037,90.26666666666667
12714,7,5705,9384.85,74,0.0,815.0
12717,1,94,277.93,277,0.0,94.0
12720,15,1809,2500.34,44,10.526315789473683,120.6
12721,5,806,1564.3,41,11.428571428571429,161.2
12724,4,1049,1441.01,19,0.0,262.25
12725,4,1142,2266.76,58,0.0,285.5
12726,6,2216,1977.36,2,0.0,369.3333333333333
12727,4,860,2213.33,7,0.0,215.0
12728,2,246,486.38,19,0.0,123.0
12730,1,234,829.25,208,0.0,234.0
12731,6,3622,7951.7,51,0.0,603.6666666666666
12733,5,748,1942.8700000000001,76,3.571428571428571,149.6
12734,3,265,639.65,39,0.0,88.33333333333333
12735,2,368,779.5699999999999,2,0.0,184.0
12736,1,173,234.0,19,0.0,173.0
12737,2,2,3710.5,185,0.0,1.0
12738,1,148,155.35,58,0.0,148.0
12739,2,465,1713.69,72,0.0,232.5
12741,2,214,406.07,216,0.0,107.0
12742,2,1349,1185.02,286,1.4705882352941175,674.5
12744,5,2844,6090.84,5,0.0,568.8
12745,3,468,925.41,173,0.0,156.0
12746,3,91,230.85,214,15.0,30.333333333333332
12747,24,1641,5599.83,10,4.597701149425287,68.375
12748,182,14244,23079.44,12,1.0763888888888888,78.26373626373626
12749,8,849,2460.29,72,16.766467065868262,106.125
12751,1,189,268.27,131,0.0,189.0
12753,2,2364,3480.79,23,7.6923076923076925,1182.0
12755,19,1655,4203.15,52,45.94594594594595,87.10526315789474
12758,6,3956,6987.41,146,1.8181818181818181,659.3333333333334
12759,5,2300,3489.3,72,0.0,460.0
12760,1,198,347.8,142,0.0,198.0
12761,2,281,782.95,144,0.0,140.5
12763,1,196,320.08,56,0.0,196.0
12764,1,386,1693.88,3,0.0,386.0
12765,6,1009,1404.58,159,0.0,168.16666666666666
12766,6,2192,3723.28,20,2.1739130434782608,365.3333333333333
12767,1,598,949.82,62,0.0,598.0
12768,2,0,0.0,118,50.0,0.0
12770,6,1028,1624.5,86,36.0,171.33333333333334
12771,2,100,262.5,151,6.25,50.0
12773,2,0,1.7763568394002505e-15,250,50.0,0.0
12774,1,53,98.7,222,0.0,53.0
12775,2,206,300.08000000000004,75,0.0,103.0
12776,1,46,55.5,354,0.0,46.0
12777,1,458,519.45,144,0.0,458.0
12778,3,910,953.4499999999999,83,0.0,303.3333333333333
12779,11,1764,3151.28,13,4.968944099378882,160.36363636363637
12780,1,285,337.4,285,0.0,285.0
12782,11,1329,3342.55,4,7.368421052631578,120.81818181818181
12784,1,582,1230.33,216,0.0,582.0
12785,4,450,1085.55,51,1.7543859649122806,112.5
12786,1,324,728.5000000000001,296,0.0,324.0
12787,2,248,395.52,100,4.0,124.0
12788,4,194,444.90000000000003,150,0.0,48.5
12789,2,32,181.5,199,0.0,16.0
12790,2,134,238.53,93,15.789473684210526,67.0
12791,8,351,585.1500000000001,60,6.666666666666667,43.875
12792,2,176,413.34,221,4.3478260869565215,88.0
12793,3,461,885.53,21,0.0,153.66666666666666
12796,1,182,381.0,315,0.0,182.0
12797,6,172,471.43,46,16.666666666666664,28.666666666666668
12798,1,3199,1533.89,108,0.0,3199.0
12799,1,137,219.35,215,0.0,137.0
12800,3,284,584.25,157,0.0,94.66666666666667
12801,2,504,1031.8700000000001,164,1.9607843137254901,252.0
12802,7,1652,1937.84,129,0.8771929824561403,236.0
12803,1,872,1092.81,80,0.0,872.0
12804,2,270,325.37,152,0.0,135.0
12805,4,593,1434.95,68,0.0,148.25
12806,4,2087,2878.96,122,0.0,521.75
12807,3,120,269.95,69,11.11111111111111,40.0
12808,3,187,422.45,55,0.0,62.333333333333336
12809,6,289,1220.98,240,11.11111111111111,48.166666666666664
12810,2,389,534.99,221,0.0,194.5
12811,2,205,519.0500000000001,65,0.0,102.5
12813,3,1141,1687.8,188,0.0,380.3333333333333
12817,2,166,524.94,86,0.0,83.0
12819,1,344,540.52,145,0.0,344.0
12820,10,1350,1876.06,13,2.631578947368421,135.0
12821,1,92,128.08,298,0.0,92.0
12823,13,700,4742.0,81,0.0,53.84615384615385
12825,2,139,518.63,208,0.0,69.5
12826,10,1468,2002.67,3,1.7094017094017095,146.8
12829,4,549,345.35,9,5.0,137.25
12831,2,168,236.06,149,0.0,84.0
12835,49,2335,5972.19,104,1.6,47.6530612244898
12836,13,1165,3910.2200000000003,75,1.6597510373443984,89.61538461538461
12837,1,170,528.5600000000001,256,0.0,170.0
12838,11,1472,2672.3,60,1.3377926421404682,133.8181818181818
12839,17,3117,4679.05,43,2.807017543859649,183.35294117647058
12840,5,739,1299.6,123,3.076923076923077,147.8
12841,20,2823,3842.3,11,0.3048780487804878,141.15
12842,2,340,799.0,91,0.0,170.0
12843,25,2144,4659.8,69,3.3333333333333335,85.76
12844,2,98,322.64,128,0.0,49.0
12846,1,1,15.58,368,0.0,1.0
12847,1,624,765.36,74,0.0,624.0
12848,1,58,208.0,362,0.0,58.0
12849,4,1258,2032.18,68,0.0,314.5
12850,1,200,330.0,132,0.0,200.0
12851,1,51,148.95,164,0.0,51.0
12853,8,995,2274.2,2,3.225806451612903,124.375
12854,8,1148,1991.6200000000001,5,3.6269430051813467,143.5
12855,4,240,612.84,59,0.0,60.0
12857,5,1076,2577.85,122,1.3157894736842104,215.2
12858,2,50,121.08,70,2.631578947368421,25.0
12859,1,292,575.1,145,0.0,292.0
12860,1,26,54.22,380,0.0,26.0
12861,1,27,68.25,306,0.0,27.0
12862,2,611,984.62,112,0.0,305.5
12863,5,707,2271.35,65,0.0,141.4
12864,1,231,152.45,194,0.0,231.0
12865,3,1000,1735.08,46,0.9900990099009901,333.3333333333333
12866,2,382,668.23,161,0.0,191.0
12867,8,3964,4174.46,46,0.6968641114982579,495.5
12868,5,641,1109.91,3,0.0,128.2
12869,1,144,337.66999999999996,368,0.0,144.0
12870,4,904,1662.05,53,2.1052631578947367,226.0
12871,1,284,363.38,126,0.0,284.0
12872,13,1639,3276.81,13,0.5050505050505051,126.07692307692308
12873,2,658,1653.3,84,0.0,329.0
12874,3,611,933.42,72,2.0408163265306123,203.66666666666666
12875,4,4896,1307.5200000000002,49,0.0,1224.0
12876,3,1098,1850.5700000000002,81,1.1627906976744187,366.0
12877,10,1265,1656.63,16,0.0,126.5
12880,2,279,640.13,68,0.0,139.5
12887,1,100,222.4,70,0.0,100.0
12889,6,120,365.66,67,7.4074074074074066,20.0
12890,1,201,329.3,74,0.0,201.0
12891,9,1325,488.5,145,11.11111111111111,147.22222222222223
12892,1,140,263.38,83,0.0,140.0
12894,1,33,157.35,262,0.0,33.0
12896,1,-5,-29.75,417,100.0,-5.0
12897,2,139,297.75,68,0.0,69.5
12898,2,235,296.21,150,0.0,117.5
12899,1,108,366.4,100,0.0,108.0
12900,1,139,340.33000000000004,109,0.0,139.0
12903,1,493,833.5300000000001,115,0.0,493.0
12905,3,528,1011.82,263,1.8181818181818181,176.0
12907,3,164,440.36,82,13.793103448275861,54.666666666666664
12908,3,1800,1026.0,67,0.0,600.0
12909,5,662,905.94,109,6.944444444444445,132.4
12910,6,1910,2671.98,66,1.5873015873015872,318.3333333333333
12911,1,807,1651.72,238,0.0,807.0
12913,9,1813,4217.23,54,0.0,201.44444444444446
12914,1,336,223.98,87,0.0,336.0
12915,7,341,721.2,59,13.559322033898304,48.714285714285715
12916,4,911,2341.83,7,0.0,227.75
12917,7,978,3735.5,86,5.88235294117647,139.71428571428572
12918,3,-1,-10953.5,313,66.66666666666666,-0.3333333333333333
12920,3,292,323.86,258,0.0,97.33333333333333
12921,56,12163,18731.41,25,6.368715083798883,217.19642857142858
12923,2,162,597.6,77,0.0,81.0
12924,10,949,1551.39,14,2.127659574468085,94.9
12925,1,108,35.28,279,0.0,108.0
12926,4,754,1523.97,97,0.0,188.5
12927,1,145,197.31,81,0.0,145.0
12928,8,1677,2634.53,46,0.0,209.625
12931,53,25188,38013.86,43,24.175824175824175,475.24528301886795
12932,8,1609,1698.56,226,0.0,201.125
12933,7,396,970.6,66,1.6129032258064515,56.57142857142857
12934,1,31,181.65,423,0.0,31.0
12935,12,1643,2457.19,6,3.1847133757961785,136.91666666666666
12937,5,976,1593.34,149,0.0,195.2
12939,13,6004,15616.2,21,0.0,461.84615384615387
12941,1,381,377.49,411,0.0,381.0
12942,1,69,258.75,52,0.0,69.0
12943,3,221,492.75,79,3.8461538461538463,73.66666666666667
12944,1,145,286.95,41,0.0,145.0
12945,1,281,437.16,343,0.0,281.0
12946,1,149,324.45,123,0.0,149.0
12947,4,414,445.85,4,8.333333333333332,103.5
12948,2,224,252.48,417,0.0,112.0
12949,18,5834,11247.98,69,1.185770750988142,324.1111111111111
12951,14,1323,2428.44,6,3.205128205128205,94.5
12953,1,280,498.96,209,0.0,280.0
12954,1,83,162.45,325,0.0,83.0
12956,3,306,413.82,371,0.0,102.0
12957,11,2477,5056.41,23,2.0905923344947737,225.1818181818182
12958,2,118,467.34,86,0.0,59.0
12959,2,108,133.35,170,11.11111111111111,54.0
12960,4,1379,1322.0700000000002,100,0.0,344.75
12961,1,180,211.99,65,0.0,180.0
12963,6,904,1671.76,52,5.9405940594059405,150.66666666666666
12964,1,56,132.24,123,0.0,56.0
12967,3,912,2938.52,44,0.0,304.0
12969,1,55,122.45,289,0.0,55.0
12970,8,694,1071.93,9,0.0,86.75
12971,44,4737,5338.26,4,2.0408163265306123,107.6590909090909
12972,6,829,1115.95,100,9.411764705882353,138.16666666666666
12973,1,31,385.55,100,0.0,31.0
12974,1,80,264.15,252,0.0,80.0
12975,8,903,1993.99,116,5.084745762711865,112.875
12976,7,2123,2417.78,65,0.0,303.2857142857143
12977,3,116,474.64,188,0.0,38.666666666666664
12978,6,1393,2496.07,72,0.6097560975609756,232.16666666666666
12979,2,484,479.54,415,1.7543859649122806,242.0
12980,17,1168,10358.82,18,9.75609756097561,68.70588235294117
12982,15,1387,2184.92,74,16.666666666666664,92.46666666666667
12983,1,638,490.08,285,0.0,638.0
12986,12,882,1998.3400000000001,89,27.659574468085108,73.5
12987,3,366,753.51,107,0.0,122.0
12989,22,4527,7004.79,14,10.256410256410255,205.77272727272728
12990,4,280,546.0,104,0.0,70.0
12991,1,78,261.06,76,0.0,78.0
12992,1,21,93.35,411,0.0,21.0
12993,6,408,776.5,109,10.909090909090908,68.0
12996,1,122,355.5,62,0.0,122.0
12997,11,622,1154.6200000000001,1,12.5,56.54545454545455
12998,4,1102,897.38,179,4.918032786885246,275.5
13000,3,236,631.9,51,6.666666666666667,78.66666666666667
13001,24,8853,15611.37,5,0.27932960893854747,368.875
13002,3,201,414.13,5,0.0,67.0
13004,27,4457,6532.95,3,7.115384615384615,165.07407407407408
13005,3,288,466.08,114,3.225806451612903,96.0
13007,1,59,175.25,266,0.0,59.0
13008,7,312,543.28,10,10.256410256410255,44.57142857142857
13009,1,120,234.0,359,0.0,120.0
13010,2,323,330.12,61,0.0,161.5
13011,1,13,50.550000000000004,58,0.0,13.0
13012,4,722,1279.56,116,4.411764705882353,180.5
13013,18,4239,7814.83,58,0.0,235.5
13014,2,1064,1855.4,114,2.5423728813559325,532.0
13015,9,1846,3119.44,114,5.46448087431694,205.11111111111111
13018,8,1307,2470.06,88,1.3605442176870748,163.375
13019,8,395,1212.95,66,3.508771929824561,49.375
13020,5,271,606.96,235,7.142857142857142,54.2
13021,14,1229,2359.33,45,4.316546762589928,87.78571428571429
13022,1,35,65.3,116,0.0,35.0
13023,1,299,759.13,215,0.0,299.0
13024,3,174,535.42,151,8.823529411764707,58.0
13025,1,241,323.39,418,0.0,241.0
13026,5,845,753.97,175,2.3255813953488373,169.0
13027,18,28917,11580.0,41,5.797101449275362,1606.5
13029,3,90,1062.3,40,0.0,30.0
13030,1,174,402.36,55,0.0,174.0
13031,5,2309,3292.84,94,0.0,461.8
13032,8,895,1793.48,79,2.158273381294964,111.875
13033,2,98,220.55,44,0.0,49.0
13034,2,153,279.91,56,0.0,76.5
13035,1,282,442.32,118,0.0,282.0
13036,1,38,307.1,371,0.0,38.0
13037,13,1674,2961.48,86,4.66321243523316,128.76923076923077
13039,4,290,1010.73,270,0.0,72.5
13041,4,335,799.13,137,0.0,83.75
13042,4,807,1454.84,271,0.5405405405405406,201.75
13044,12,2117,4257.88,178,0.5194805194805194,176.41666666666666
13045,2,184,503.64,88,0.0,92.0
13046,1,241,319.94,143,0.0,241.0
13047,28,2003,5384.67,23,8.60655737704918,71.53571428571429
13048,9,1775,2688.28,14,2.2988505747126435,197.22222222222223
13049,4,416,881.24,4,9.523809523809524,104.0
13050,37,4161,7278.7300000000005,3,3.3333333333333335,112.45945945945945
13051,2,72,155.8,265,0.0,36.0
13052,6,1202,2771.18,107,0.0,200.33333333333334
13053,1,47,127.65,308,0.0,47.0
13054,1,-1,-14.0,368,100.0,-1.0
13055,2,914,1090.55,96,2.5,457.0
13056,1,158,209.48,238,0.0,158.0
13057,4,443,528.24,217,4.761904761904762,110.75
13059,11,820,2077.82,99,1.5544041450777202,74.54545454545455
13063,1,116,188.4,167,0.0,116.0
13064,3,214,764.55,14,0.0,71.33333333333333
13065,6,380,1050.1000000000001,59,1.5873015873015872,63.333333333333336
13067,2,99,393.05,96,0.0,49.5
13068,1,100,165.0,6,0.0,100.0
13069,20,10006,5620.71,21,0.273972602739726,500.3
13070,4,258,515.1,146,7.6923076923076925,64.5
13071,1,30,129.22,299,0.0,30.0
13073,2,261,418.08,98,0.0,130.5
13074,5,824,1362.8400000000001,197,3.3333333333333335,164.8
13076,1,44,135.4,144,0.0,44.0
13077,11,1848,2301.85,53,2.9166666666666665,168.0
13078,59,6781,17556.4,3,6.74373795761079,114.9322033898305
13079,1,96,199.08,104,0.0,96.0
13080,4,71,202.75,88,7.142857142857142,17.75
13081,28,24693,33813.96,16,3.5392535392535396,881.8928571428571
13082,16,5132,4052.88,25,4.545454545454546,320.75
13083,1,120,91.67999999999999,112,0.0,120.0
13084,2,137,116.44999999999999,174,50.0,68.5
13085,7,727,1187.08,107,1.5873015873015872,103.85714285714286
13086,1,155,439.33000000000004,69,0.0,155.0
13087,1,86,313.64,413,0.0,86.0
13088,1,76,236.11,104,0.0,76.0
13089,147,32967,63343.15,1,2.1810250817884405,224.26530612244898
13090,18,1189,5207.67,9,2.9850746268656714,66.05555555555556
13091,4,-1535,-450.03999999999996,416,75.51020408163265,-383.75
13092,10,361,1732.95,46,9.375,36.1
13093,82,25002,51552.28,17,5.363984674329502,304.9024390243902
13094,4,516,658.44,23,0.0,129.0
13096,1,6,419.7000000000001,81,0.0,6.0
13097,28,3395,7986.68,24,1.7027863777089782,121.25
13098,3,197,589.45,4,42.857142857142854,65.66666666666667
13100,1,-1,-1598.67,311,100.0,-1.0
13101,3,365,594.21,185,0.0,121.66666666666667
13102,21,3108,6169.1900000000005,9,2.7450980392156863,148.0
13103,2,344,465.70000000000005,124,0.0,172.0
13104,4,426,712.38,41,0.0,106.5
13105,1,100,72.0,123,0.0,100.0
13106,1,213,526.96,100,0.0,213.0
13107,12,3430,4144.84,15,7.236842105263158,285.8333333333333
13108,2,745,748.46,59,0.0,372.5
13109,2,236,340.74,236,4.166666666666666,118.0
13110,6,373,1443.3,124,0.9259259259259258,62.166666666666664
13111,1,180,321.88000000000005,405,0.0,180.0
13112,3,-1,-5.440000000000004,227,60.0,-0.3333333333333333
13113,25,1737,7060.21,4,11.788617886178862,69.48
13114,1,74,234.38,417,0.0,74.0
13115,11,2358,3160.87,23,3.0,214.36363636363637
13117,14,1222,1768.98,6,0.8264462809917356,87.28571428571429
