Customer ID,TotalInvoices,TotalQuantity,TotalPrice,Recency,CancellationPercentage,AvgItemsPerOrder
12405,1,857,1710.39,108,0.0,857.0
12406,6,2358,4278.16,82,3.508771929824561,393.0
12407,5,1416,1708.12,9,0.0,283.2
12408,12,1822,3540.14,58,6.8493150684931505,151.83333333333334
12409,13,13027,23090.47,38,2.941176470588235,1002.0769230769231
12410,4,339,1001.46,261,4.761904761904762,84.75
12411,1,138,346.9,369,0.0,138.0
12412,8,1991,2581.03,34,3.0534351145038165,248.875
12413,6,315,935.5,26,3.7735849056603774,52.5
12414,8,301,692.4100000000001,177,24.324324324324326,37.625
12415,27,87602,137351.14,25,6.289308176100629,3244.5185185185187
12416,1,132,202.56,616,0.0,132.0
12417,24,2538,5876.08,66,2.694610778443114,105.75
12418,5,1087,2016.95,72,0.9708737864077669,217.4
12419,2,231,503.01,345,0.0,115.5
12420,1,345,600.39,23,0.0,345.0
12421,7,570,914.35,74,3.4482758620689653,81.42857142857143
12422,21,2591,4119.35,55,2.272727272727273,123.38095238095238
12423,10,1578,2403.55,58,0.6711409395973155,157.8
12424,7,2015,3289.7799999999997,122,5.154639175257731,287.85714285714283
12425,3,1103,1680.81,37,4.2105263157894735,367.6666666666667
12426,3,577,1311.41,154,6.097560975609756,192.33333333333334
12427,3,184,529.13,20,10.714285714285714,61.333333333333336
12428,11,3353,7468.860000000001,68,2.1052631578947367,304.8181818181818
12429,8,2258,5248.49,132,0.7874015748031495,282.25
12430,1,117,256.4,3,0.0,117.0
12431,32,4196,9692.22,20,1.7676767676767675,131.125
12432,5,1801,5059.32,2,0.0,360.2
12433,8,9007,11159.76,3,0.2347417840375587,1125.875
12434,5,511,1062.48,44,5.405405405405405,102.2
12435,6,4958,13925.93,39,0.0,826.3333333333334
12436,1,211,509.01,59,0.0,211.0
12437,42,7056,10740.91,3,3.7549407114624502,168.0
12438,1,586,890.0699999999999,100,0.0,586.0
12439,3,448,1089.18,642,4.054054054054054,149.33333333333334
12440,3,308,768.15,417,8.571428571428571,102.66666666666667
12441,1,121,173.55,326,0.0,121.0
12443,1,182,485.31,692,0.0,182.0
12444,4,913,4068.82,18,0.0,228.25
12445,2,142,293.08000000000004,359,4.761904761904762,71.0
12446,1,351,1002.3100000000001,17,0.0,351.0
12447,1,190,476.49,203,0.0,190.0
12448,1,243,449.45,4,0.0,243.0
12449,5,1758,3493.18,51,0.0,351.6
12450,7,435,666.95,116,7.5,62.142857142857146
12451,8,8406,11358.39,25,0.6593406593406593,1050.75
12453,1,473,707.09,94,0.0,473.0
12454,9,2232,4292.71,13,44.44444444444444,248.0
12455,10,3302,5879.95,33,0.0,330.2
12456,4,1616,3153.89,4,3.10077519379845,404.0
12457,14,937,2472.31,18,8.695652173913043,66.92857142857143
12458,4,986,1777.49,31,0.0,246.5
12459,1,258,454.36,565,0.0,258.0
12460,1,170,326.65,416,0.0,170.0
12461,2,287,826.88,53,0.0,143.5
12462,2,283,741.31,254,9.090909090909092,141.5
12463,7,757,1303.63,6,5.681818181818182,108.14285714285714
12464,6,81,780.55,66,0.0,13.5
12465,1,294,440.94,129,0.0,294.0
12466,1,1,56.73,641,0.0,1.0
12467,2,0,0.0,346,50.0,0.0
12468,10,2184,3624.55,103,7.975460122699387,218.4
12469,2,2552,3070.54,482,0.0,1276.0
12470,1,95,211.95,649,0.0,95.0
12471,120,13943,32367.95,3,13.047285464098074,116.19166666666666
12472,34,9856,15223.27,11,12.341772151898734,289.88235294117646
12473,5,2337,2797.27,13,4.678362573099415,467.4
12474,50,7055,10883.77,6,7.204610951008646,141.1
12475,2,771,1149.64,13,0.0,385.5
12476,34,4919,11828.48,5,6.903765690376569,144.6764705882353
12477,11,5613,18135.95,16,1.5180265654648957,510.27272727272725
12480,7,2336,4298.42,103,1.4634146341463417,333.7142857142857
12481,17,6867,11854.35,25,1.0752688172043012,403.94117647058823
12482,32,27039,21893.53,409,1.4492753623188406,844.96875
12483,24,2021,4517.6,0,4.3478260869565215,84.20833333333333
12484,14,2925,5419.13,27,2.158273381294964,208.92857142857142
12485,1,414,708.1,489,0.0,414.0
12486,1,523,1037.28,391,0.0,523.0
12487,2,144,259.8,690,33.33333333333333,72.0
12488,1,169,553.39,35,0.0,169.0
12489,1,105,334.93,296,0.0,105.0
12490,18,4848,7953.3,53,0.26109660574412535,269.3333333333333
12492,3,444,715.21,23,0.0,148.0
12493,3,206,416.79,125,4.3478260869565215,68.66666666666667
12494,15,823,1581.22,0,8.49056603773585,54.86666666666667
12495,2,126,323.4,594,10.526315789473683,63.0
12496,2,30,45.34,580,0.0,15.0
12497,4,5684,6211.75,41,1.7241379310344827,1421.0
12498,1,69,247.25000000000003,17,0.0,69.0
12499,1,302,393.72,520,0.0,302.0
12500,23,2787,5276.92,9,5.369127516778524,121.17391304347827
12501,2,1722,2089.68,275,6.875000000000001,861.0
12502,5,820,3723.87,55,0.0,164.0
12503,2,560,0.0,297,33.33333333333333,280.0
12504,2,368,297.0,377,0.0,184.0
12505,3,313,908.0,261,10.638297872340425,104.33333333333333
12506,1,23,73.5,192,0.0,23.0
12507,5,1245,1797.31,93,2.0,249.0
12509,1,55,176.5,244,0.0,55.0
12510,16,2018,3689.33,102,5.844155844155844,126.125
12511,2,1748,3065.77,374,2.0618556701030926,874.0
12512,2,96,132.18,26,0.0,48.0
12513,2,456,586.79,44,2.7777777777777777,228.0
12514,2,840,1597.76,226,0.0,420.0
12515,1,131,383.7,313,0.0,131.0
12516,4,1952,2648.62,37,0.0,488.0
12517,3,1044,1938.65,33,0.0,348.0
12518,3,806,1230.79,18,0.0,268.6666666666667
12519,3,380,685.19,23,4.878048780487805,126.66666666666667
12520,6,1430,2582.51,39,1.935483870967742,238.33333333333334
12521,1,309,599.68,102,0.0,309.0
12522,1,129,89.4,11,0.0,129.0
12523,27,2163,3982.83,3,4.4534412955465585,80.11111111111111
12524,17,7063,10783.56,23,0.8403361344537815,415.47058823529414
12525,8,487,835.1800000000001,450,22.07792207792208,60.875
12526,2,544,1039.58,13,0.0,272.0
12527,5,526,735.51,41,0.0,105.2
12528,7,599,1550.68,23,3.614457831325301,85.57142857142857
12529,2,190,311.78000000000003,482,8.695652173913043,95.0
12530,12,2698,3689.86,19,2.4691358024691357,224.83333333333334
12531,2,1059,1773.83,640,5.172413793103448,529.5
12533,6,568,1149.99,578,20.0,94.66666666666667
12534,1,651,1089.18,90,0.0,651.0
12535,2,219,716.35,51,0.0,109.5
12536,4,2801,4279.71,3,0.38167938931297707,700.25
12537,1,449,732.94,368,0.0,449.0
12538,1,145,276.5,338,0.0,145.0
12539,7,4088,8448.24,222,0.21645021645021645,584.0
12540,34,10370,20645.31,12,0.5524861878453038,305.0
12541,2,419,536.14,133,0.0,209.5
12542,4,514,423.38,443,13.333333333333334,128.5
12543,1,688,980.25,408,0.0,688.0
12545,2,523,1000.39,35,0.0,261.5
12546,3,617,1141.5,6,1.4285714285714286,205.66666666666666
12547,3,309,383.58,157,0.0,103.0
12548,1,49,95.19999999999999,126,0.0,49.0
12549,6,1366,1575.68,535,0.0,227.66666666666666
12550,1,569,964.83,39,0.0,569.0
12551,1,100,168.0,317,0.0,100.0
12553,14,1890,3757.41,18,1.9138755980861244,135.0
12554,1,240,468.5,408,0.0,240.0
12555,1,1,129.23,641,0.0,1.0
12556,2,355,599.56,10,0.0,177.5
12557,7,5462,15106.14,118,0.0,780.2857142857143
12559,3,281,536.21,270,4.545454545454546,93.66666666666667
12560,3,788,1403.69,60,7.228915662650602,262.6666666666667
12561,1,177,238.85,262,0.0,177.0
12562,7,1789,3692.65,16,0.0,255.57142857142858
12563,1,113,249.24,368,0.0,113.0
12564,1,133,456.90000000000003,221,0.0,133.0
12565,2,75,131.17000000000002,241,10.0,37.5
12566,2,264,346.7,32,5.0,132.0
12567,16,4314,9900.14,56,3.8461538461538463,269.625
12568,1,48,70.0,604,0.0,48.0
12569,23,1209,2832.7,4,1.574803149606299,52.56521739130435
12570,1,1,77.52,641,0.0,1.0
12571,1,197,248.35,81,0.0,197.0
12572,2,291,517.04,7,5.263157894736842,145.5
12573,5,479,717.41,187,0.0,95.8
12574,1,61,218.45000000000002,275,0.0,61.0
12575,2,315,622.82,417,0.0,157.5
12576,10,1177,1704.59,55,4.132231404958678,117.7
12577,6,856,1186.3899999999999,318,0.0,142.66666666666666
12578,6,1886,3386.6,276,6.569343065693431,314.3333333333333
12579,3,278,410.72,33,6.451612903225806,92.66666666666667
12580,2,569,1052.9,206,0.0,284.5
12582,4,985,1980.4,198,0.0,246.25
12583,28,7439,11622.1,16,1.2755102040816326,265.67857142857144
12584,13,281,1550.25,0,19.35483870967742,21.615384615384617
12585,4,1258,1982.81,194,10.309278350515463,314.5
12586,4,606,1848.73,328,1.1904761904761905,151.5
12588,4,381,724.0799999999999,359,5.263157894736842,95.25
12589,10,1146,2578.99,104,17.11229946524064,114.6
12590,5,4277,9853.48,150,5.555555555555555,855.4
12591,3,653,1338.95,277,0.0,217.66666666666666
12592,8,1872,1152.62,52,3.571428571428571,234.0
12593,3,206,418.1,68,0.0,68.66666666666667
12594,16,2695,4958.59,6,1.4925373134328357,168.4375
12595,1,271,299.02,464,0.0,271.0
12596,2,474,618.27,11,0.0,237.0
12597,3,2159,3605.26,0,0.0,719.6666666666666
12598,12,2135,3337.73,30,3.125,177.91666666666666
12599,12,1982,2121.18,86,0.0,165.16666666666666
12600,25,1213,4499.71,44,6.2015503875969,48.52
12601,7,289,673.76,149,2.857142857142857,41.285714285714285
12602,1,162,153.12,18,0.0,162.0
12604,2,201,254.18,39,0.0,100.5
12605,5,925,1225.45,325,3.79746835443038,185.0
12606,1,1,21.0,641,0.0,1.0
12607,2,0,7.105427357601002e-15,18,50.0,0.0
12608,1,323,415.79,364,0.0,323.0
12609,10,1552,3417.86,37,0.5681818181818182,155.2
12610,5,867,1839.79,3,2.0202020202020203,173.4
12611,1,846,1193.32,12,0.0,846.0
12612,2,251,643.59,17,9.523809523809524,125.5
12613,12,4085,6699.22,17,2.976190476190476,340.4166666666667
12614,1,76,315.6,237,0.0,76.0
12615,9,2670,4485.08,31,3.4334763948497855,296.6666666666667
12616,7,481,1045.35,44,8.47457627118644,68.71428571428571
12619,11,2531,2507.0899999999997,31,4.166666666666666,230.0909090909091
12620,2,740,939.32,40,0.0,370.0
12621,42,12403,22316.22,12,2.292263610315186,295.3095238095238
12622,1,69,180.1,191,0.0,69.0
12623,9,1965,3639.84,236,1.1428571428571428,218.33333333333334
12624,2,355,641.13,66,0.0,177.5
12625,5,3274,5095.38,171,2.6595744680851063,654.8
12626,12,3227,6136.38,3,4.421768707482993,268.9166666666667
12627,6,2443,3911.55,24,0.0,407.1666666666667
12628,1,195,333.64,24,0.0,195.0
12629,2,722,1558.22,345,0.0,361.0
12630,1,284,701.79,3,0.0,284.0
12631,7,1593,3452.27,17,1.6129032258064515,227.57142857142858
12632,4,668,738.88,480,7.894736842105263,167.0
12633,10,3207,5595.21,18,2.2364217252396164,320.7
12634,2,337,490.0,495,0.0,168.5
12635,4,1949,2930.41,49,0.0,487.25
12636,1,1,141.0,698,0.0,1.0
12637,14,4245,8215.16,27,0.6472491909385114,303.2142857142857
12638,1,86,249.8,599,0.0,86.0
12639,3,631,1312.3700000000001,198,0.0,210.33333333333334
12640,1,246,764.59,41,0.0,246.0
12641,1,72,185.9,75,0.0,72.0
12642,2,385,658.41,10,0.0,192.5
12643,14,4357,7835.3,88,7.2727272727272725,311.2142857142857
12644,6,1001,1815.54,89,9.75609756097561,166.83333333333334
12645,9,1830,3034.78,59,2.013422818791946,203.33333333333334
12646,1,489,731.69,9,0.0,489.0
12647,44,6427,16392.84,37,3.4220532319391634,146.0681818181818
12648,5,514,1097.0,114,1.5151515151515151,102.8
12649,10,1942,2258.5,67,3.278688524590164,194.2
12651,5,262,365.3,294,6.25,52.4
12652,3,533,1011.58,281,5.555555555555555,177.66666666666666
12653,3,1681,4160.83,108,0.0,560.3333333333334
12654,3,151,337.75,157,0.0,50.333333333333336
12655,1,80,261.35,383,0.0,80.0
12656,10,2668,5743.53,32,2.232142857142857,266.8
12657,2,264,660.94,1,0.0,132.0
12661,1,216,162.0,395,0.0,216.0
12662,19,3042,6013.1900000000005,12,1.4124293785310735,160.10526315789474
12663,3,169,204.0,584,9.090909090909092,56.333333333333336
12664,9,1016,4092.04,18,2.7777777777777777,112.88888888888889
12665,5,157,301.45,284,19.047619047619047,31.4
12666,2,314,1020.98,319,6.0606060606060606,157.0
12667,1,395,620.13,17,0.0,395.0
12668,10,4725,10465.550000000001,208,0.4,472.5
12669,4,1114,1607.73,110,0.9803921568627451,278.5
12670,5,991,2398.71,58,0.0,198.2
12671,1,1460,2622.481,565,0.0,1460.0
12672,3,131,410.5,289,12.0,43.666666666666664
12673,2,520,840.4,286,0.0,260.0
12674,4,763,1372.0,51,1.6666666666666667,190.75
12675,4,334,933.55,513,1.7543859649122806,83.5
12676,11,1798,2591.43,30,1.0,163.45454545454547
12677,3,174,389.3,515,8.695652173913043,58.0
12678,23,22233,33851.13,2,1.3123359580052494,966.6521739130435
12679,9,530,1058.67,12,14.285714285714285,58.888888888888886
12680,3,338,613.36,33,0.0,112.66666666666667
12681,51,15630,27053.93,3,2.072538860103627,306.47058823529414
12682,46,9052,19808.09,20,0.3409090909090909,196.7826086956522
12683,24,6478,10626.3,10,3.004291845493562,269.9166666666667
12684,5,1459,1627.24,23,0.0,291.8
12685,5,1320,2449.96,10,0.0,264.0
12686,1,107,89.14,331,0.0,107.0
12687,2,1403,2138.91,440,0.0,701.5
12688,1,3028,4873.81,73,0.0,3028.0
12689,1,281,511.03000000000003,87,0.0,281.0
12690,1,106,389.01,165,0.0,106.0
12691,6,348,994.0,18,0.0,58.0
12692,1,36,110.95,597,0.0,36.0
12693,11,524,1640.42,80,4.819277108433735,47.63636363636363
12694,4,1353,1839.45,30,1.1904761904761905,338.25
12695,6,440,1322.02,26,0.0,73.33333333333333
12696,3,563,801.15,394,2.0,187.66666666666666
12697,3,353,724.01,73,3.3333333333333335,117.66666666666667
12698,1,111,339.75,550,0.0,111.0
12699,1,373,638.11,377,0.0,373.0
12700,4,2264,3589.24,25,0.4716981132075472,566.0
12701,6,1727,2446.41,39,0.0,287.8333333333333
12703,7,539,892.1800000000001,23,11.904761904761903,77.0
12704,4,603,1346.47,37,0.0,150.75
12705,19,6632,10659.300000000001,2,4.671280276816609,349.05263157894734
12706,1,-1,-91.89,641,100.0,-1.0
12707,1,256,603.42,251,0.0,256.0
12708,28,2224,4607.95,20,8.552631578947368,79.42857142857143
12709,53,13244,28633.579999999998,2,15.56350626118068,249.88679245283018
12710,4,849,1130.57,56,2.5316455696202533,212.25
12711,2,770,1339.05,571,0.0,385.0
12712,26,2111,6314.13,9,6.083650190114068,81.1923076923077
12714,11,7963,12774.55,66,0.0,723.9090909090909
12715,1,192,343.36,66,0.0,192.0
12716,1,503,677.9,93,0.0,503.0
12717,4,599,1258.91,111,1.3888888888888888,149.75
12718,1,203,238.25,30,0.0,203.0
12719,2,149,246.75,19,14.285714285714285,74.5
12720,36,4937,6269.96,10,5.517241379310345,137.13888888888889
12721,9,2227,3319.51,39,5.555555555555555,247.44444444444446
12722,6,560,904.33,45,7.017543859649122,93.33333333333333
12723,2,190,299.40999999999997,25,0.0,95.0
12724,6,1304,2109.28,41,0.0,217.33333333333334
12725,4,1142,2266.76,331,0.0,285.5
12726,10,3855,3230.14,46,0.0,385.5
12727,11,2477,5003.53,55,1.098901098901099,225.1818181818182
12728,5,543,1070.17,31,0.0,108.6
12729,1,233,453.01,73,0.0,233.0
12730,1,234,829.25,481,0.0,234.0
12731,18,10908,24175.69,11,0.8021390374331552,606.0
12732,1,111,236.26000000000002,139,0.0,111.0
12733,6,885,2326.82,193,3.0864197530864197,147.5
12734,3,265,639.65,312,0.0,88.33333333333333
12735,2,368,779.5699999999999,275,0.0,184.0
12736,1,173,234.0,292,0.0,173.0
12737,2,2,3710.5,458,0.0,1.0
12738,1,148,155.35,331,0.0,148.0
12739,4,951,2726.73,38,0.0,237.75
12740,1,342,427.6,23,0.0,342.0
12741,2,214,406.07,489,0.0,107.0
12742,2,1349,1185.02,559,1.4705882352941175,674.5
12743,2,315,540.13,93,0.0,157.5
12744,14,6987,13158.16,11,2.023121387283237,499.07142857142856
12745,3,468,925.41,446,0.0,156.0
12746,3,91,230.85,487,15.0,30.333333333333332
12747,30,2410,8035.3,26,3.3472803347280333,80.33333333333333
12748,307,27000,36824.3,2,1.342563457100902,87.94788273615636
12749,14,1880,4992.84,73,18.34862385321101,134.28571428571428
12750,1,137,275.88,88,0.0,137.0
12751,1,189,268.27,404,0.0,189.0
12752,1,2262,4366.78,41,0.0,2262.0
12753,9,9089,16332.460000000001,68,13.089005235602095,1009.8888888888889
12754,5,6479,2949.12,195,3.076923076923077,1295.8
12755,22,1033,2611.9500000000003,209,45.689655172413794,46.95454545454545
12756,1,144,112.08,46,0.0,144.0
12757,16,2022,3509.75,11,1.7341040462427744,126.375
12758,8,6091,9779.0,76,1.2618296529968454,761.375
12759,8,3202,5020.74,12,0.0,400.25
12760,1,198,347.8,415,0.0,198.0
12761,2,281,782.95,417,0.0,140.5
12763,2,316,494.08,98,0.0,158.0
12764,1,386,1693.88,276,0.0,386.0
12765,6,1009,1404.58,432,0.0,168.16666666666666
12766,10,4736,8158.71,17,1.0416666666666665,473.6
12767,1,598,949.82,335,0.0,598.0
12768,2,0,0.0,391,50.0,0.0
12769,1,356,1143.6,198,0.0,356.0
12770,7,1771,2975.95,170,24.324324324324326,253.0
12771,2,100,262.5,424,6.25,50.0
12772,1,556,892.47,19,0.0,556.0
12773,2,0,1.7763568394002505e-15,523,50.0,0.0
12774,1,53,98.7,495,0.0,53.0
12775,7,922,1429.96,149,1.4705882352941175,131.71428571428572
12776,1,46,55.5,627,0.0,46.0
12777,1,458,519.45,417,0.0,458.0
12778,8,1580,1617.44,23,0.0,197.5
12779,19,2701,5196.01,149,6.2761506276150625,142.1578947368421
12780,1,285,337.4,558,0.0,285.0
12781,3,632,769.23,23,7.4074074074074066,210.66666666666666
12782,13,1857,4273.79,109,6.167400881057269,142.84615384615384
12783,6,391,981.03,13,3.571428571428571,65.16666666666667
12784,1,582,1230.33,489,0.0,582.0
12785,4,450,1085.55,324,1.7543859649122806,112.5
12786,1,324,728.5000000000001,569,0.0,324.0
12787,4,458,740.1800000000001,51,2.4390243902439024,114.5
12788,4,194,444.90000000000003,423,0.0,48.5
12789,3,36,273.35,25,0.0,12.0
12790,3,300,563.45,152,7.5,100.0
12791,8,351,585.1500000000001,333,6.666666666666667,43.875
12792,3,393,813.88,216,2.083333333333333,131.0
12793,3,461,885.53,294,0.0,153.66666666666666
12794,2,592,860.41,13,0.0,296.0
12796,1,182,381.0,588,0.0,182.0
12797,6,172,471.43,319,16.666666666666664,28.666666666666668
12798,3,6415,4859.33,4,0.0,2138.3333333333335
12799,1,137,219.35,489,0.0,137.0
12800,3,284,584.25,430,0.0,94.66666666666667
12801,2,504,1031.8700000000001,437,1.9607843137254901,252.0
12802,9,1954,2350.42,143,1.4285714285714286,217.11111111111111
12803,1,872,1092.81,353,0.0,872.0
12804,2,270,325.37,425,0.0,135.0
12805,4,593,1434.95,341,0.0,148.25
12806,4,2087,2878.96,395,0.0,521.75
12807,3,120,269.95,342,11.11111111111111,40.0
12808,4,242,574.4,144,0.0,60.5
12809,8,508,1705.34,128,8.98876404494382,63.5
12810,2,389,534.99,494,0.0,194.5
12811,5,435,1033.9,220,0.0,87.0
12812,1,164,229.64000000000001,4,0.0,164.0
12813,3,1141,1687.8,461,0.0,380.3333333333333
12814,1,49,125.92,61,0.0,49.0
12815,2,379,1063.46,107,0.0,189.5
12816,2,128,572.2,55,0.0,64.0
12817,3,219,690.98,240,0.0,73.0
12818,2,923,1517.88,138,12.5,461.5
12819,1,344,540.52,418,0.0,344.0
12820,12,1811,2437.59,4,2.0,150.91666666666666
12821,2,162,220.8,174,0.0,81.0
12822,3,548,918.98,30,2.127659574468085,182.66666666666666
12823,18,930,6501.5,34,0.0,51.666666666666664
12824,1,232,397.12,19,0.0,232.0
12825,2,139,518.63,481,0.0,69.5
12826,13,1705,2351.59,31,3.571428571428571,131.15384615384616
12827,1,117,217.75,4,0.0,117.0
12828,4,309,661.3100000000001,25,0.0,77.25
12829,4,549,345.35,282,5.0,137.25
12830,6,8695,6348.08,51,2.7027027027027026,1449.1666666666667
12831,3,303,451.11,222,0.0,101.0
12832,1,132,267.8,58,0.0,132.0
12833,1,156,417.38,105,0.0,156.0
12834,1,110,312.38,242,0.0,110.0
12835,49,2335,5972.19,377,1.6,47.6530612244898
12836,17,2227,6520.58,19,0.9638554216867471,131.0
12837,2,194,662.66,133,0.0,97.0
12838,11,1472,2672.3,333,1.3377926421404682,133.8181818181818
12839,27,5195,7702.150000000001,3,1.89873417721519,192.40740740740742
12840,11,2244,4013.87,103,2.7624309392265194,204.0
12841,38,4607,6367.55,3,3.2948929159802307,121.23684210526316
12842,4,887,1917.99,30,0.0,221.75
12843,34,2897,6340.56,25,3.9473684210526314,85.20588235294117
12844,3,175,497.52,90,0.0,58.333333333333336
12845,4,204,354.09000000000003,227,0.0,51.0
12846,1,1,15.58,641,0.0,1.0
12847,1,624,765.36,347,0.0,624.0
12848,1,58,208.0,635,0.0,58.0
12849,5,1747,2701.03,228,0.0,349.4
12850,1,200,330.0,405,0.0,200.0
12851,2,157,280.76,56,0.0,78.5
12852,2,145,299.75,250,15.0,72.5
12853,16,1639,3728.5,67,5.7324840764331215,102.4375
12854,11,1609,2899.32,38,3.6900369003690034,146.27272727272728
12855,4,240,612.84,332,0.0,60.0
12856,3,485,978.23,4,0.6451612903225806,161.66666666666666
12857,7,1419,3684.25,170,0.819672131147541,202.71428571428572
12858,2,50,121.08,343,2.631578947368421,25.0
12859,1,292,575.1,418,0.0,292.0
12860,1,26,54.22,653,0.0,26.0
12861,1,27,68.25,579,0.0,27.0
12862,2,611,984.62,385,0.0,305.5
12863,7,893,2775.55,12,2.0408163265306123,127.57142857142857
12864,2,447,299.57,98,0.0,223.5
12865,4,1550,2716.46,83,0.628930817610063,387.5
12866,3,553,1227.35,243,0.0,184.33333333333334
12867,14,6943,6814.33,56,0.9424083769633508,495.92857142857144
12868,8,1170,2043.76,145,0.0,146.25
12869,1,144,337.66999999999996,641,0.0,144.0
12870,4,904,1662.05,326,2.1052631578947367,226.0
12871,3,484,744.02,44,0.0,161.33333333333334
12872,13,1639,3276.81,286,0.5050505050505051,126.07692307692308
12873,3,786,2027.3,242,0.0,262.0
12874,3,611,933.42,345,2.0408163265306123,203.66666666666666
12875,5,5187,1356.9900000000002,103,0.0,1037.4
12876,5,3039,4068.59,17,0.5847953216374269,607.8
12877,18,1881,2566.7400000000002,38,0.0,104.5
12878,2,547,854.99,196,0.0,273.5
12879,4,363,552.57,4,16.666666666666664,90.75
12880,2,279,640.13,341,0.0,139.5
12881,1,21,298.0,235,0.0,21.0
12883,1,68,291.63,49,0.0,68.0
12884,1,43,309.05,48,0.0,43.0
12885,4,654,1158.27,23,1.3888888888888888,163.5
12886,3,761,1351.09,27,4.651162790697675,253.66666666666666
12887,1,100,222.4,343,0.0,100.0
12888,4,68,313.77,174,28.57142857142857,17.0
12889,6,120,365.66,341,7.4074074074074066,20.0
12890,1,201,329.3,347,0.0,201.0
12891,12,2275,819.5,145,8.333333333333332,189.58333333333334
12892,1,140,263.38,356,0.0,140.0
12894,1,33,157.35,535,0.0,33.0
12895,3,204,347.3,2,8.333333333333332,68.0
12896,1,-5,-29.75,690,100.0,-5.0
12897,4,249,514.25,164,0.0,62.25
12898,2,235,296.21,423,0.0,117.5
12899,1,108,366.4,373,0.0,108.0
12900,1,139,340.33000000000004,382,0.0,139.0
12901,31,17704,13556.789999999999,3,7.894736842105263,571.0967741935484
12902,1,66,138.68,224,0.0,66.0
12903,1,493,833.5300000000001,388,0.0,493.0
12904,1,165,244.69,132,0.0,165.0
12905,3,528,1011.82,536,1.8181818181818181,176.0
12906,2,1163,1936.5900000000001,38,0.0,581.5
12907,3,164,440.36,355,13.793103448275861,54.666666666666664
12908,7,1800,1272.0,18,28.57142857142857,257.14285714285717
12909,12,1688,2713.45,37,6.172839506172839,140.66666666666666
12910,12,3416,5288.56,24,0.7692307692307693,284.6666666666667
12911,1,807,1651.72,511,0.0,807.0
12912,1,126,318.06,0,0.0,126.0
12913,11,2012,4666.0,242,0.0,182.9090909090909
12914,1,336,223.98,360,0.0,336.0
12915,8,393,885.2,108,11.76470588235294,49.125
12916,8,1673,4455.93,98,1.1494252873563218,209.125
12917,8,1098,4329.5,87,5.660377358490567,137.25
12918,3,-1,-10953.5,586,66.66666666666666,-0.3333333333333333
