Customer ID,TotalInvoices,TotalQuantity,TotalPrice,Recency,CancellationPercentage,AvgItemsPerOrder
12704,9,922,2022.08,10,2.3529411764705883,102.44444444444444
12705,22,7108,11554.0,3,4.313099041533546,323.09090909090907
12706,1,-1,-91.89,670,100.0,-1.0
12707,1,256,603.42,279,0.0,256.0
12708,30,2377,4921.72,17,8.074534161490684,79.23333333333333
12709,54,13566,29512.68,3,15.077989601386482,251.22222222222223
12710,4,849,1130.57,84,2.5316455696202533,212.25
12711,2,770,1339.05,599,0.0,385.0
12712,28,2160,6521.78,10,6.227106227106227,77.14285714285714
12714,11,7963,12774.55,94,0.0,723.9090909090909
12715,1,192,343.36,94,0.0,192.0
12716,1,503,677.9,121,0.0,503.0
12717,4,599,1258.91,139,1.3888888888888888,149.75
12718,1,203,238.25,58,0.0,203.0
12719,2,149,246.75,47,14.285714285714285,74.5
12720,40,5773,7192.02,3,4.958677685950414,144.325
12721,10,2636,3933.83,19,4.780876494023905,263.6
12722,6,560,904.33,73,7.017543859649122,93.33333333333333
12723,4,409,647.79,4,0.0,102.25
12724,6,1304,2109.28,69,0.0,217.33333333333334
12725,4,1142,2266.76,359,0.0,285.5
12726,11,4618,4014.6,16,0.0,419.8181818181818
12727,11,2477,5003.53,83,1.098901098901099,225.1818181818182
12728,5,543,1070.17,59,0.0,108.6
12729,1,233,453.01,101,0.0,233.0
12730,1,234,829.25,509,0.0,234.0
12731,19,11570,25673.21,11,0.7575757575757576,608.9473684210526
12732,1,111,236.26000000000002,167,0.0,111.0
12733,6,885,2326.82,222,3.0864197530864197,147.5
12734,3,265,639.65,340,0.0,88.33333333333333
12735,2,368,779.5699999999999,303,0.0,184.0
12736,1,173,234.0,320,0.0,173.0
12737,2,2,3710.5,486,0.0,1.0
12738,1,148,155.35,359,0.0,148.0
12739,4,951,2726.73,66,0.0,237.75
12740,1,342,427.6,51,0.0,342.0
12741,2,214,406.07,517,0.0,107.0
12742,2,1349,1185.02,587,1.4705882352941175,674.5
12743,2,315,540.13,122,0.0,157.5
12744,14,6987,13158.16,39,2.023121387283237,499.07142857142856
12745,3,468,925.41,474,0.0,156.0
12746,3,91,230.85,515,15.0,30.333333333333332
12747,31,2493,8348.03,9,3.2,80.41935483870968
12748,347,33809,44914.12,2,1.1438698243918157,97.43227665706051
12749,15,2044,5565.43,10,16.71309192200557,136.26666666666668
12750,1,137,275.88,116,0.0,137.0
12751,1,189,268.27,432,0.0,189.0
12752,1,2262,4366.78,69,0.0,2262.0
12753,10,11299,21140.94,10,11.26126126126126,1129.9
12754,5,6479,2949.12,223,3.076923076923077,1295.8
12755,22,1033,2611.9500000000003,237,45.689655172413794,46.95454545454545
12756,1,144,112.08,74,0.0,144.0
12757,19,2378,4205.25,3,1.6216216216216217,125.15789473684211
12758,8,6091,9779.0,104,1.2618296529968454,761.375
12759,8,3202,5020.74,40,0.0,400.25
12760,1,198,347.8,443,0.0,198.0
12761,2,281,782.95,445,0.0,140.5
12762,1,195,461.59,13,0.0,195.0
12763,2,316,494.08,126,0.0,158.0
12764,1,386,1693.88,304,0.0,386.0
12765,6,1009,1404.58,460,0.0,168.16666666666666
12766,10,4736,8158.71,45,1.0416666666666665,473.6
12767,1,598,949.82,363,0.0,598.0
12768,2,0,0.0,419,50.0,0.0
12769,1,356,1143.6,226,0.0,356.0
12770,7,1771,2975.95,198,24.324324324324326,253.0
12771,2,100,262.5,452,6.25,50.0
12772,1,556,892.47,47,0.0,556.0
12773,2,0,1.7763568394002505e-15,551,50.0,0.0
12774,1,53,98.7,523,0.0,53.0
12775,8,1059,1651.32,4,1.2195121951219512,132.375
12776,1,46,55.5,655,0.0,46.0
12777,1,458,519.45,445,0.0,458.0
12778,10,1734,1757.68,7,0.8695652173913043,173.4
12779,21,3332,6158.6,8,6.2717770034843205,158.66666666666666
12780,1,285,337.4,586,0.0,285.0
12781,5,592,707.72,9,16.666666666666664,118.4
12782,13,1857,4273.79,137,6.167400881057269,142.84615384615384
12783,7,480,1203.29,20,2.898550724637681,68.57142857142857
12784,2,860,1707.15,3,0.0,430.0
12785,4,450,1085.55,352,1.7543859649122806,112.5
12786,1,324,728.5000000000001,597,0.0,324.0
12787,4,458,740.1800000000001,79,2.4390243902439024,114.5
12788,4,194,444.90000000000003,451,0.0,48.5
12789,3,36,273.35,53,0.0,12.0
12790,3,300,563.45,180,7.5,100.0
12791,8,351,585.1500000000001,361,6.666666666666667,43.875
12792,3,393,813.88,244,2.083333333333333,131.0
12793,3,461,885.53,322,0.0,153.66666666666666
12794,2,592,860.41,41,0.0,296.0
12795,1,68,430.48,6,0.0,68.0
12796,1,182,381.0,616,0.0,182.0
12797,6,172,471.43,348,16.666666666666664,28.666666666666668
12798,3,6415,4859.33,32,0.0,2138.3333333333335
12799,1,137,219.35,517,0.0,137.0
12800,3,284,584.25,458,0.0,94.66666666666667
12801,2,504,1031.8700000000001,465,1.9607843137254901,252.0
12802,9,1954,2350.42,171,1.4285714285714286,217.11111111111111
12803,1,872,1092.81,381,0.0,872.0
12804,2,270,325.37,453,0.0,135.0
12805,4,593,1434.95,369,0.0,148.25
12806,4,2087,2878.96,423,0.0,521.75
12807,3,120,269.95,370,11.11111111111111,40.0
12808,5,322,776.7,24,0.0,64.4
12809,8,508,1705.34,156,8.98876404494382,63.5
12810,2,389,534.99,522,0.0,194.5
12811,5,435,1033.9,248,0.0,87.0
12812,1,164,229.64000000000001,32,0.0,164.0
12813,3,1141,1687.8,489,0.0,380.3333333333333
12814,1,49,125.92,89,0.0,49.0
12815,2,379,1063.46,135,0.0,189.5
12816,2,128,572.2,83,0.0,64.0
12817,3,219,690.98,268,0.0,73.0
12818,2,923,1517.88,166,12.5,461.5
12819,1,344,540.52,446,0.0,344.0
12820,12,1811,2437.59,32,2.0,150.91666666666666
12821,2,162,220.8,202,0.0,81.0
12822,3,548,918.98,58,2.127659574468085,182.66666666666666
12823,18,930,6501.5,62,0.0,51.666666666666664
12824,1,232,397.12,47,0.0,232.0
12825,2,139,518.63,509,0.0,69.5
12826,14,1846,2631.09,17,3.225806451612903,131.85714285714286
12827,2,150,318.7,20,0.0,75.0
12828,4,309,661.3100000000001,53,0.0,77.25
12829,4,549,345.35,310,5.0,137.25
12830,7,9847,6748.4,25,2.564102564102564,1406.7142857142858
12831,3,303,451.11,250,0.0,101.0
12832,2,195,383.03000000000003,20,0.0,97.5
12833,1,156,417.38,133,0.0,156.0
12834,1,110,312.38,270,0.0,110.0
12835,49,2335,5972.19,405,1.6,47.6530612244898
12836,17,2227,6520.58,47,0.9638554216867471,131.0
12837,2,194,662.66,161,0.0,97.0
12838,12,1599,2953.46,21,1.1111111111111112,133.25
12839,28,5575,8210.57,12,1.782178217821782,199.10714285714286
12840,11,2244,4013.87,131,2.7624309392265194,204.0
12841,40,4782,6656.99,2,3.149606299212598,119.55
12842,4,887,1917.99,58,0.0,221.75
12843,34,2897,6340.56,53,3.9473684210526314,85.20588235294117
12844,4,223,648.6,17,0.0,55.75
12845,4,204,354.09000000000003,255,0.0,51.0
12846,1,1,15.58,669,0.0,1.0
12847,2,1497,1609.0,10,0.0,748.5
12848,1,58,208.0,663,0.0,58.0
12849,6,1855,3042.4700000000003,19,0.0,309.1666666666667
12850,1,200,330.0,433,0.0,200.0
12851,2,157,280.76,84,0.0,78.5
12852,2,145,299.75,278,15.0,72.5
12853,16,1639,3728.5,95,5.7324840764331215,102.4375
12854,11,1609,2899.32,66,3.6900369003690034,146.27272727272728
12855,4,240,612.84,360,0.0,60.0
12856,7,947,1940.43,6,1.1320754716981132,135.28571428571428
12857,7,1419,3684.25,198,0.819672131147541,202.71428571428572
12858,2,50,121.08,371,2.631578947368421,25.0
12859,1,292,575.1,446,0.0,292.0
12860,1,26,54.22,681,0.0,26.0
12861,1,27,68.25,607,0.0,27.0
12862,2,611,984.62,413,0.0,305.5
12863,7,893,2775.55,40,2.0408163265306123,127.57142857142857
12864,2,447,299.57,126,0.0,223.5
12865,5,1925,3303.31,14,0.5102040816326531,385.0
12866,3,553,1227.35,271,0.0,184.33333333333334
12867,16,7852,7778.66,14,1.2229539040451554,490.75
12868,8,1170,2043.76,173,0.0,146.25
12869,1,144,337.66999999999996,669,0.0,144.0
12870,4,904,1662.05,354,2.1052631578947367,226.0
12871,3,484,744.02,72,0.0,161.33333333333334
12872,13,1639,3276.81,314,0.5050505050505051,126.07692307692308
12873,3,786,2027.3,270,0.0,262.0
12874,3,611,933.42,373,2.0408163265306123,203.66666666666666
12875,5,5187,1356.9900000000002,131,0.0,1037.4
12876,5,3039,4068.59,45,0.5847953216374269,607.8
12877,19,2099,2842.48,12,0.0,110.47368421052632
12878,3,536,841.64,6,4.081632653061225,178.66666666666666
12879,4,363,552.57,32,16.666666666666664,90.75
12880,2,279,640.13,369,0.0,139.5
12881,1,21,298.0,263,0.0,21.0
12882,1,106,471.84000000000003,21,0.0,106.0
12883,4,196,703.47,12,0.0,49.0
12884,1,43,309.05,76,0.0,43.0
12885,4,654,1158.27,51,1.3888888888888888,163.5
12886,3,761,1351.09,55,4.651162790697675,253.66666666666666
12887,1,100,222.4,371,0.0,100.0
12888,4,68,313.77,202,28.57142857142857,17.0
12889,6,120,365.66,369,7.4074074074074066,20.0
12890,2,457,706.02,11,0.0,228.5
12891,12,2275,819.5,173,8.333333333333332,189.58333333333334
12892,1,140,263.38,384,0.0,140.0
12893,1,90,176.55,18,0.0,90.0
12894,1,33,157.35,563,0.0,33.0
12895,3,204,347.3,30,8.333333333333332,68.0
12896,1,-5,-29.75,718,100.0,-5.0
12897,4,249,514.25,192,0.0,62.25
12898,2,235,296.21,451,0.0,117.5
12899,1,108,366.4,401,0.0,108.0
12900,1,139,340.33000000000004,410,0.0,139.0
12901,33,18784,14474.79,11,7.758620689655173,569.2121212121212
12902,1,66,138.68,252,0.0,66.0
