Customer ID,TotalInvoices,TotalQuantity,TotalPrice,Recency,CancellationPercentage,AvgItemsPerOrder
12481,10,4472,7861.22,7,1.4084507042253522,447.2
12482,32,27039,21893.53,120,1.4492753623188406,844.96875
12483,16,1328,3003.9,10,5.0,83.0
12484,9,1704,2945.6,7,2.1645021645021645,189.33333333333334
12485,1,414,708.1,200,0.0,414.0
12486,1,523,1037.28,102,0.0,523.0
12487,2,144,259.8,401,33.33333333333333,72.0
12489,1,105,334.93,7,0.0,105.0
12490,13,3386,5264.93,0,0.38314176245210724,260.46153846153845
12492,1,252,452.0,74,0.0,252.0
12494,9,267,584.37,9,16.666666666666664,29.666666666666668
12495,2,126,323.4,305,10.526315789473683,63.0
12496,2,30,45.34,291,0.0,15.0
12497,3,4448,5168.650000000001,71,2.272727272727273,1482.6666666666667
12499,1,302,393.72,231,0.0,302.0
12500,13,932,2010.98,4,6.25,71.6923076923077
12501,1,1783,2169.39,7,0.0,1783.0
12503,2,560,0.0,8,33.33333333333333,280.0
12504,2,368,297.0,88,0.0,184.0
12505,2,314,912.5,63,8.695652173913043,157.0
12507,1,362,539.25,255,0.0,362.0
12510,14,1665,2706.76,130,7.43801652892562,118.92857142857143
12511,2,1748,3065.77,85,2.0618556701030926,874.0
12514,1,400,580.08,312,0.0,400.0
12515,1,131,383.7,24,0.0,131.0
12516,2,1077,1336.56,101,0.0,538.5
12519,2,205,354.35,135,8.333333333333332,102.5
12523,18,1418,2558.43,2,6.832298136645963,78.77777777777777
12524,11,3866,6943.03,4,1.7543859649122806,351.45454545454544
12525,8,487,835.1800000000001,161,22.07792207792208,60.875
12527,2,292,386.8,165,0.0,146.0
12529,2,190,311.78000000000003,193,8.695652173913043,95.0
12530,8,1893,2453.63,7,1.8691588785046727,236.625
12531,2,1059,1773.83,351,5.172413793103448,529.5
12533,6,568,1149.99,289,20.0,94.66666666666667
12537,1,449,732.94,79,0.0,449.0
12538,1,145,276.5,49,0.0,145.0
12539,4,3111,7362.25,4,0.0,777.75
12540,19,5107,10826.44,3,0.2898550724637681,268.7894736842105
12542,4,514,423.38,154,13.333333333333334,128.5
12543,1,688,980.25,119,0.0,688.0
12547,1,175,175.78,171,0.0,175.0
12549,6,1366,1575.68,246,0.0,227.66666666666666
12551,1,100,168.0,28,0.0,100.0
12553,4,804,1596.88,0,1.1627906976744187,201.0
12554,1,240,468.5,119,0.0,240.0
12555,1,1,129.23,353,0.0,1.0
12557,5,3406,10142.300000000001,3,0.0,681.2
12562,2,548,1185.18,56,0.0,274.0
12563,1,113,249.24,79,0.0,113.0
12567,8,1775,4278.88,38,1.0256410256410255,221.875
12568,1,48,70.0,315,0.0,48.0
12570,1,1,77.52,352,0.0,1.0
12573,4,395,556.87,52,0.0,98.75
12575,2,315,622.82,128,0.0,157.5
12576,5,515,776.89,63,6.896551724137931,103.0
12577,6,856,1186.3899999999999,30,0.0,142.66666666666666
12578,5,1908,3420.1,1,3.0303030303030303,381.6
12580,1,331,637.2,247,0.0,331.0
12582,2,685,1469.04,93,0.0,342.5
12583,15,4414,7887.72,7,0.4132231404958678,294.26666666666665
12585,2,852,1206.81,9,12.162162162162163,426.0
12586,4,606,1848.73,39,1.1904761904761905,151.5
12588,4,381,724.0799999999999,70,5.263157894736842,95.25
12589,9,1063,2447.49,84,18.07909604519774,118.11111111111111
12590,2,-2,-7.9,172,100.0,-1.0
12591,2,425,886.1,61,0.0,212.5
12592,6,1582,715.02,190,4.545454545454546,263.6666666666667
12594,6,967,1724.29,49,2.4096385542168677,161.16666666666666
12595,1,271,299.02,175,0.0,271.0
12598,6,900,1411.99,106,5.128205128205128,150.0
12599,6,1233,1264.14,52,0.0,205.5
12600,17,675,2573.05,28,8.75,39.705882352941174
12601,2,132,248.46,3,0.0,66.0
12605,5,925,1225.45,36,3.79746835443038,185.0
12606,1,1,21.0,353,0.0,1.0
12608,1,323,415.79,75,0.0,323.0
12609,7,904,2291.01,45,0.8620689655172413,129.14285714285714
12613,7,2441,3354.84,59,5.46448087431694,348.7142857142857
12615,7,1919,3273.69,84,4.624277456647398,274.14285714285717
12616,2,208,388.1,53,4.3478260869565215,104.0
12619,1,140,140.14,231,0.0,140.0
12621,24,6792,11874.73,28,3.0211480362537766,283.0
12623,8,1774,3334.7400000000002,87,1.2738853503184715,221.75
12625,2,1697,2481.06,180,0.0,848.5
12629,2,722,1558.22,56,0.0,361.0
12631,6,1357,2811.77,102,1.935483870967742,226.16666666666666
12632,4,668,738.88,191,7.894736842105263,167.0
12633,5,2058,3454.58,53,2.380952380952381,411.6
12634,2,337,490.0,206,0.0,168.5
12635,2,777,1241.23,63,0.0,388.5
12636,1,1,141.0,409,0.0,1.0
12637,4,1263,2280.91,49,0.0,315.75
12638,1,86,249.8,310,0.0,86.0
12639,2,430,826.27,105,0.0,215.0
12643,9,3127,5361.860000000001,3,12.121212121212121,347.44444444444446
12644,5,676,1337.63,101,13.043478260869565,135.2
12645,5,1017,1743.72,79,2.247191011235955,203.4
12647,37,5456,14184.77,28,3.9301310043668125,147.45945945945945
12648,4,354,778.95,105,2.2222222222222223,88.5
12649,7,1356,1634.99,36,4.395604395604396,193.71428571428572
12651,5,262,365.3,5,6.25,52.4
12652,2,536,1017.0300000000001,2,0.0,268.0
12653,1,762,1950.98,197,0.0,762.0
12655,1,80,261.35,94,0.0,80.0
12656,4,1133,2338.06,96,1.6260162601626018,283.25
12661,1,216,162.0,107,0.0,216.0
12662,11,1520,3132.09,44,1.675977653631285,138.1818181818182
12663,3,169,204.0,295,9.090909090909092,56.333333333333336
12664,2,292,1188.16,185,0.0,146.0
12665,4,120,238.45,2,22.22222222222222,30.0
12666,2,314,1020.98,30,6.0606060606060606,157.0
12668,7,3752,8045.75,26,0.0,536.0
12670,2,230,764.24,56,0.0,115.0
12671,1,1460,2622.481,277,0.0,1460.0
12672,3,131,410.5,0,12.0,43.666666666666664
12673,1,349,619.5,72,0.0,349.0
12675,4,334,933.55,224,1.7543859649122806,83.5
12676,6,1195,1441.7,79,1.5873015873015872,199.16666666666666
12677,3,174,389.3,226,8.695652173913043,58.0
12678,12,11360,16484.15,24,1.36986301369863,946.6666666666666
12681,33,11583,19752.89,4,2.1450459652706844,351.0
12682,25,5807,12492.7,9,0.5385996409335727,232.28
12683,10,2693,4186.56,9,1.5,269.3
12686,1,107,89.14,42,0.0,107.0
12687,2,1403,2138.91,151,0.0,701.5
12691,2,116,314.6,28,0.0,58.0
12692,1,36,110.95,308,0.0,36.0
12693,5,274,809.46,67,4.761904761904762,54.8
12694,2,844,969.78,86,2.127659574468085,422.0
12695,3,234,825.02,199,0.0,78.0
12696,3,563,801.15,105,2.0,187.66666666666666
12698,1,111,339.75,261,0.0,111.0
12699,1,373,638.11,88,0.0,373.0
12701,4,1049,1648.7,200,0.0,262.25
12703,5,378,617.48,304,14.516129032258066,75.6
12705,9,3532,5597.76,28,4.220779220779221,392.44444444444446
12706,1,-1,-91.89,353,100.0,-1.0
12708,16,1362,2786.46,0,4.972375690607735,85.125
12709,31,10029,21562.62,28,11.607142857142858,323.51612903225805
12711,2,770,1339.05,282,0.0,385.0
12712,15,1354,2988.6800000000003,2,5.521472392638037,90.26666666666667
12714,7,5705,9384.85,58,0.0,815.0
12717,1,94,277.93,261,0.0,94.0
12720,15,1809,2500.34,28,10.526315789473683,120.6
12721,5,806,1564.3,25,11.428571428571429,161.2
12724,4,1049,1441.01,3,0.0,262.25
12725,4,1142,2266.76,42,0.0,285.5
12726,5,1808,1575.78,28,0.0,361.6
12727,3,734,1698.8300000000002,113,0.0,244.66666666666666
12728,2,246,486.38,3,0.0,123.0
12730,1,234,829.25,192,0.0,234.0
12731,6,3622,7951.7,35,0.0,603.6666666666666
12733,5,748,1942.8700000000001,60,3.571428571428571,149.6
12734,3,265,639.65,23,0.0,88.33333333333333
12735,1,263,319.77,8,0.0,263.0
12736,1,173,234.0,3,0.0,173.0
12737,2,2,3710.5,169,0.0,1.0
12738,1,148,155.35,42,0.0,148.0
12739,2,465,1713.69,56,0.0,232.5
12741,2,214,406.07,200,0.0,107.0
12742,2,1349,1185.02,270,1.4705882352941175,674.5
12744,4,1753,4037.77,130,0.0,438.25
12745,3,468,925.41,157,0.0,156.0
12746,3,91,230.85,198,15.0,30.333333333333332
12747,23,1553,5296.79,32,4.733727810650888,67.52173913043478
12748,180,14189,22913.62,8,1.0801393728222997,78.82777777777778
12749,8,849,2460.29,56,16.766467065868262,106.125
12751,1,189,268.27,115,0.0,189.0
12753,2,2364,3480.79,7,7.6923076923076925,1182.0
12755,19,1655,4203.15,36,45.94594594594595,87.10526315789474
12758,6,3956,6987.41,130,1.8181818181818181,659.3333333333334
12759,5,2300,3489.3,56,0.0,460.0
12760,1,198,347.8,126,0.0,198.0
12761,2,281,782.95,128,0.0,140.5
12763,1,196,320.08,40,0.0,196.0
12765,6,1009,1404.58,143,0.0,168.16666666666666
12766,6,2192,3723.28,5,2.1739130434782608,365.3333333333333
12767,1,598,949.82,46,0.0,598.0
12768,2,0,0.0,102,50.0,0.0
12770,6,1028,1624.5,70,36.0,171.33333333333334
12771,2,100,262.5,135,6.25,50.0
12773,2,0,1.7763568394002505e-15,234,50.0,0.0
12774,1,53,98.7,206,0.0,53.0
12775,2,206,300.08000000000004,59,0.0,103.0
12776,1,46,55.5,338,0.0,46.0
12777,1,458,519.45,128,0.0,458.0
12778,3,910,953.4499999999999,67,0.0,303.3333333333333
12779,10,1476,2538.06,42,5.88235294117647,147.6
12780,1,285,337.4,269,0.0,285.0
12782,10,1092,2658.62,9,8.75,109.2
12784,1,582,1230.33,200,0.0,582.0
12785,4,450,1085.55,35,1.7543859649122806,112.5
12786,1,324,728.5000000000001,280,0.0,324.0
12787,2,248,395.52,84,4.0,124.0
12788,4,194,444.90000000000003,134,0.0,48.5
12789,2,32,181.5,183,0.0,16.0
12790,2,134,238.53,77,15.789473684210526,67.0
12791,8,351,585.1500000000001,44,6.666666666666667,43.875
12792,2,176,413.34,205,4.3478260869565215,88.0
12793,3,461,885.53,5,0.0,153.66666666666666
12796,1,182,381.0,299,0.0,182.0
12797,6,172,471.43,31,16.666666666666664,28.666666666666668
12798,1,3199,1533.89,92,0.0,3199.0
12799,1,137,219.35,200,0.0,137.0
12800,3,284,584.25,141,0.0,94.66666666666667
12801,2,504,1031.8700000000001,148,1.9607843137254901,252.0
12802,7,1652,1937.84,113,0.8771929824561403,236.0
12803,1,872,1092.81,64,0.0,872.0
12804,2,270,325.37,136,0.0,135.0
12805,4,593,1434.95,52,0.0,148.25
12806,4,2087,2878.96,106,0.0,521.75
12807,3,120,269.95,53,11.11111111111111,40.0
12808,3,187,422.45,39,0.0,62.333333333333336
12809,6,289,1220.98,224,11.11111111111111,48.166666666666664
12810,2,389,534.99,205,0.0,194.5
12811,2,205,519.0500000000001,49,0.0,102.5
12813,3,1141,1687.8,172,0.0,380.3333333333333
12817,2,166,524.94,70,0.0,83.0
12819,1,344,540.52,129,0.0,344.0
12820,9,1204,1705.6,68,2.912621359223301,133.77777777777777
12821,1,92,128.08,282,0.0,92.0
12823,13,700,4742.0,65,0.0,53.84615384615385
12825,2,139,518.63,192,0.0,69.5
12826,8,935,1460.57,36,2.5974025974025974,116.875
12829,3,550,385.3,7,0.0,183.33333333333334
12831,2,168,236.06,134,0.0,84.0
12835,49,2335,5972.19,89,1.6,47.6530612244898
12836,13,1165,3910.2200000000003,60,1.6597510373443984,89.61538461538461
12837,1,170,528.5600000000001,240,0.0,170.0
12838,11,1472,2672.3,44,1.3377926421404682,133.8181818181818
12839,17,3117,4679.05,27,2.807017543859649,183.35294117647058
12840,5,739,1299.6,107,3.076923076923077,147.8
12841,19,2701,3692.4700000000003,8,0.32679738562091504,142.1578947368421
12842,2,340,799.0,75,0.0,170.0
12843,25,2144,4659.8,53,3.3333333333333335,85.76
12844,2,98,322.64,113,0.0,49.0
12846,1,1,15.58,353,0.0,1.0
12847,1,624,765.36,58,0.0,624.0
12848,1,58,208.0,346,0.0,58.0
12849,4,1258,2032.18,52,0.0,314.5
12850,1,200,330.0,116,0.0,200.0
12851,1,51,148.95,148,0.0,51.0
12853,7,857,1846.8,92,4.10958904109589,122.42857142857143
12854,6,988,1618.42,232,3.1847133757961785,164.66666666666666
12855,4,240,612.84,43,0.0,60.0
12857,5,1076,2577.85,107,1.3157894736842104,215.2
12858,2,50,121.08,54,2.631578947368421,25.0
12859,1,292,575.1,129,0.0,292.0
12860,1,26,54.22,364,0.0,26.0
12861,1,27,68.25,290,0.0,27.0
12862,2,611,984.62,96,0.0,305.5
12863,5,707,2271.35,49,0.0,141.4
12864,1,231,152.45,179,0.0,231.0
12865,3,1000,1735.08,30,0.9900990099009901,333.3333333333333
12866,2,382,668.23,145,0.0,191.0
12867,8,3964,4174.46,31,0.6968641114982579,495.5
12868,4,522,927.46,2,0.0,130.5
12869,1,144,337.66999999999996,352,0.0,144.0
12870,4,904,1662.05,37,2.1052631578947367,226.0
12871,1,284,363.38,110,0.0,284.0
12872,12,1523,3055.37,36,0.5434782608695652,126.91666666666667
12873,2,658,1653.3,68,0.0,329.0
12874,3,611,933.42,56,2.0408163265306123,203.66666666666666
12875,4,4896,1307.5200000000002,33,0.0,1224.0
12876,3,1098,1850.5700000000002,65,1.1627906976744187,366.0
12877,10,1265,1656.63,0,0.0,126.5
12880,2,279,640.13,52,0.0,139.5
12887,1,100,222.4,54,0.0,100.0
12889,6,120,365.66,52,7.4074074074074066,20.0
12890,1,201,329.3,58,0.0,201.0
12891,9,1325,488.5,129,11.11111111111111,147.22222222222223
12892,1,140,263.38,67,0.0,140.0
12894,1,33,157.35,246,0.0,33.0
12896,1,-5,-29.75,401,100.0,-5.0
12897,2,139,297.75,52,0.0,69.5
12898,2,235,296.21,134,0.0,117.5
12899,1,108,366.4,84,0.0,108.0
12900,1,139,340.33000000000004,93,0.0,139.0
12903,1,493,833.5300000000001,99,0.0,493.0
12905,3,528,1011.82,247,1.8181818181818181,176.0
12907,3,164,440.36,66,13.793103448275861,54.666666666666664
12908,3,1800,1026.0,51,0.0,600.0
12909,5,662,905.94,93,6.944444444444445,132.4
12910,6,1910,2671.98,50,1.5873015873015872,318.3333333333333
12911,1,807,1651.72,222,0.0,807.0
12913,9,1813,4217.23,39,0.0,201.44444444444446
12914,1,336,223.98,71,0.0,336.0
12915,7,341,721.2,43,13.559322033898304,48.714285714285715
12916,3,598,1534.78,113,0.0,199.33333333333334
12917,7,978,3735.5,71,5.88235294117647,139.71428571428572
12918,3,-1,-10953.5,297,66.66666666666666,-0.3333333333333333
12920,3,292,323.86,242,0.0,97.33333333333333
12921,56,12163,18731.41,9,6.368715083798883,217.19642857142858
12923,2,162,597.6,61,0.0,81.0
12924,9,932,1493.2,63,2.2222222222222223,103.55555555555556
12925,1,108,35.28,263,0.0,108.0
12926,4,754,1523.97,82,0.0,188.5
12927,1,145,197.31,65,0.0,145.0
12928,8,1677,2634.53,30,0.0,209.625
12931,53,25188,38013.86,27,24.175824175824175,475.24528301886795
12932,8,1609,1698.56,210,0.0,201.125
12933,7,396,970.6,51,1.6129032258064515,56.57142857142857
12934,1,31,181.65,407,0.0,31.0
12935,11,1318,2025.56,45,3.8461538461538463,119.81818181818181
12937,5,976,1593.34,134,0.0,195.2
12939,13,6004,15616.2,5,0.0,461.84615384615387
12941,1,381,377.49,395,0.0,381.0
12942,1,69,258.75,36,0.0,69.0
12943,3,221,492.75,63,3.8461538461538463,73.66666666666667
12944,1,145,286.95,25,0.0,145.0
12945,1,281,437.16,327,0.0,281.0
12946,1,149,324.45,107,0.0,149.0
12947,3,416,575.85,7,5.714285714285714,138.66666666666666
12948,2,224,252.48,401,0.0,112.0
12949,18,5834,11247.98,53,1.185770750988142,324.1111111111111
12951,13,1285,2311.04,1,3.3333333333333335,98.84615384615384
12953,1,280,498.96,193,0.0,280.0
12954,1,83,162.45,309,0.0,83.0
12956,3,306,413.82,355,0.0,102.0
12957,11,2477,5056.41,7,2.0905923344947737,225.1818181818182
12958,2,118,467.34,71,0.0,59.0
12959,2,108,133.35,155,11.11111111111111,54.0
12960,4,1379,1322.0700000000002,84,0.0,344.75
12961,1,180,211.99,50,0.0,180.0
12963,6,904,1671.76,36,5.9405940594059405,150.66666666666666
12964,1,56,132.24,107,0.0,56.0
12967,3,912,2938.52,28,0.0,304.0
12969,1,55,122.45,273,0.0,55.0
12970,6,686,1048.13,51,0.0,114.33333333333333
12971,42,4605,5074.860000000001,2,2.158273381294964,109.64285714285714
12972,6,829,1115.95,84,9.411764705882353,138.16666666666666
12973,1,31,385.55,84,0.0,31.0
12974,1,80,264.15,236,0.0,80.0
12975,8,903,1993.99,100,5.084745762711865,112.875
12976,7,2123,2417.78,49,0.0,303.2857142857143
12977,3,116,474.64,172,0.0,38.666666666666664
12978,6,1393,2496.07,56,0.6097560975609756,232.16666666666666
12979,2,484,479.54,400,1.7543859649122806,242.0
12980,17,1168,10358.82,2,9.75609756097561,68.70588235294117
12982,15,1387,2184.92,59,16.666666666666664,92.46666666666667
12983,1,638,490.08,269,0.0,638.0
12986,12,882,1998.3400000000001,73,27.659574468085108,73.5
12987,3,366,753.51,91,0.0,122.0
12989,21,3879,6194.79,35,10.526315789473683,184.71428571428572
12990,4,280,546.0,88,0.0,70.0
12991,1,78,261.06,60,0.0,78.0
12992,1,21,93.35,396,0.0,21.0
12993,6,408,776.5,93,10.909090909090908,68.0
12996,1,122,355.5,46,0.0,122.0
12997,9,515,867.1700000000001,59,11.11111111111111,57.22222222222222
12998,4,1102,897.38,163,4.918032786885246,275.5
13000,3,236,631.9,35,6.666666666666667,78.66666666666667
13001,22,7945,14241.53,75,0.29411764705882354,361.1363636363636
13002,2,128,293.18,87,0.0,64.0
13004,26,4161,6214.35,4,7.489878542510121,160.03846153846155
13005,3,288,466.08,98,3.225806451612903,96.0
13007,1,59,175.25,250,0.0,59.0
13008,6,137,313.81,31,16.0,22.833333333333332
13009,1,120,234.0,343,0.0,120.0
13010,2,323,330.12,45,0.0,161.5
13011,1,13,50.550000000000004,43,0.0,13.0
13012,4,722,1279.56,100,4.411764705882353,180.5
13013,18,4239,7814.83,42,0.0,235.5
13014,2,1064,1855.4,98,2.5423728813559325,532.0
13015,9,1846,3119.44,99,5.46448087431694,205.11111111111111
13018,8,1307,2470.06,72,1.3605442176870748,163.375
13019,8,395,1212.95,50,3.508771929824561,49.375
13020,5,271,606.96,219,7.142857142857142,54.2
13021,14,1229,2359.33,29,4.316546762589928,87.78571428571429
13022,1,35,65.3,100,0.0,35.0
13023,1,299,759.13,199,0.0,299.0
13024,3,174,535.42,135,8.823529411764707,58.0
13025,1,241,323.39,402,0.0,241.0
13026,5,845,753.97,159,2.3255813953488373,169.0
13027,18,28917,11580.0,25,5.797101449275362,1606.5
13029,3,90,1062.3,24,0.0,30.0
13030,1,174,402.36,39,0.0,174.0
13031,5,2309,3292.84,78,0.0,461.8
13032,8,895,1793.48,63,2.158273381294964,111.875
13033,2,98,220.55,28,0.0,49.0
13034,2,153,279.91,40,0.0,76.5
13035,1,282,442.32,102,0.0,282.0
13036,1,38,307.1,355,0.0,38.0
13037,13,1674,2961.48,70,4.66321243523316,128.76923076923077
13039,4,290,1010.73,255,0.0,72.5
13041,4,335,799.13,121,0.0,83.75
13042,4,807,1454.84,255,0.5405405405405406,201.75
13044,12,2117,4257.88,163,0.5194805194805194,176.41666666666666
13045,2,184,503.64,72,0.0,92.0
13046,1,241,319.94,127,0.0,241.0
13047,28,2003,5384.67,7,8.60655737704918,71.53571428571429
13048,8,1428,2210.67,107,2.9850746268656714,178.5
13049,3,338,727.46,60,14.285714285714285,112.66666666666667
13050,35,3971,6959.89,25,3.273809523809524,113.45714285714286
13051,2,72,155.8,249,0.0,36.0
13052,6,1202,2771.18,91,0.0,200.33333333333334
13053,1,47,127.65,292,0.0,47.0
13054,1,-1,-14.0,353,100.0,-1.0
13055,2,914,1090.55,80,2.5,457.0
13056,1,158,209.48,222,0.0,158.0
13057,4,443,528.24,201,4.761904761904762,110.75
13059,11,820,2077.82,84,1.5544041450777202,74.54545454545455
13063,1,116,188.4,151,0.0,116.0
13064,2,154,561.25,221,0.0,77.0
13065,6,380,1050.1000000000001,44,1.5873015873015872,63.333333333333336
13067,2,99,393.05,80,0.0,49.5
13069,20,10006,5620.71,5,0.273972602739726,500.3
13070,4,258,515.1,130,7.6923076923076925,64.5
13071,1,30,129.22,283,0.0,30.0
13073,2,261,418.08,82,0.0,130.5
13074,5,824,1362.8400000000001,182,3.3333333333333335,164.8
13076,1,44,135.4,128,0.0,44.0
13077,11,1848,2301.85,37,2.9166666666666665,168.0
13078,58,6687,17147.62,1,6.862745098039216,115.29310344827586
13079,1,96,199.08,88,0.0,96.0
13080,4,71,202.75,72,7.142857142857142,17.75
13081,28,24693,33813.96,0,3.5392535392535396,881.8928571428571
13082,16,5132,4052.88,9,4.545454545454546,320.75
13083,1,120,91.67999999999999,96,0.0,120.0
13084,2,137,116.44999999999999,158,50.0,68.5
13085,7,727,1187.08,91,1.5873015873015872,103.85714285714286
13086,1,155,439.33000000000004,53,0.0,155.0
13087,1,86,313.64,397,0.0,86.0
13088,1,76,236.11,88,0.0,76.0
13089,143,31855,60894.37,1,2.289639381797367,222.76223776223776
13090,16,1212,5381.7,0,1.5151515151515151,75.75
13091,4,-1535,-450.03999999999996,400,75.51020408163265,-383.75
13092,10,361,1732.95,30,9.375,36.1
13093,82,25002,51552.28,1,5.363984674329502,304.9024390243902
13094,4,516,658.44,8,0.0,129.0
13096,1,6,419.7000000000001,65,0.0,6.0
13097,28,3395,7986.68,8,1.7027863777089782,121.25
13100,1,-1,-1598.67,295,100.0,-1.0
13101,3,365,594.21,169,0.0,121.66666666666667
13102,19,3122,6209.49,3,1.593625498007968,164.31578947368422
13103,2,344,465.70000000000005,108,0.0,172.0
13104,4,426,712.38,25,0.0,106.5
13105,1,100,72.0,107,0.0,100.0
13106,1,213,526.96,84,0.0,213.0
13107,12,3430,4144.84,0,7.236842105263158,285.8333333333333
13108,2,745,748.46,43,0.0,372.5
13109,2,236,340.74,220,4.166666666666666,118.0
13110,6,373,1443.3,108,0.9259259259259258,62.166666666666664
13111,1,180,321.88000000000005,389,0.0,180.0
13112,3,-1,-5.440000000000004,212,60.0,-0.3333333333333333
13113,24,1574,6687.92,2,12.77533039647577,65.58333333333333
13114,1,74,234.38,401,0.0,74.0
13115,11,2358,3160.87,7,3.0,214.36363636363637
13117,13,1120,1657.2,36,0.8849557522123894,86.15384615384616
13118,5,422,1209.1,47,1.4285714285714286,84.4
13119,1,110,134.9,339,0.0,110.0
13123,2,268,506.75,143,0.0,134.0
13124,2,1549,2141.65,30,0.0,774.5
13125,1,53,148.62,194,0.0,53.0
13126,13,1504,2146.65,3,5.839416058394161,115.6923076923077
