Customer ID,TotalInvoices,TotalQuantity,TotalPrice,Recency,CancellationPercentage,AvgItemsPerOrder
12454,7,2232,4292.71,110,40.476190476190474,318.85714285714283
12455,6,2736,5111.99,9,0.0,456.0
12457,2,243,554.53,132,12.0,121.5
12458,2,480,830.09,142,0.0,240.0
12459,1,258,454.36,320,0.0,258.0
12460,1,170,326.65,171,0.0,170.0
12462,2,283,741.31,9,9.090909090909092,141.5
12464,1,21,213.89999999999998,24,0.0,21.0
12466,1,1,56.73,396,0.0,1.0
12467,2,0,0.0,101,50.0,0.0
12468,8,1947,3121.1,31,8.148148148148149,243.375
12469,2,2552,3070.54,237,0.0,1276.0
12470,1,95,211.95,404,0.0,95.0
12471,95,10357,24517.45,4,13.596491228070176,109.02105263157895
12472,28,7334,11457.64,20,14.125874125874127,261.92857142857144
12474,30,3442,5728.11,2,6.963788300835655,114.73333333333333
12475,1,236,426.26,124,0.0,236.0
12476,24,3369,7802.12,13,7.142857142857142,140.375
12477,5,3103,9408.380000000001,16,0.628930817610063,620.6
12480,5,1607,2969.7200000000003,51,2.2556390977443606,321.4
12481,10,4472,7861.22,51,1.4084507042253522,447.2
12482,32,27039,21893.53,164,1.4492753623188406,844.96875
12483,16,1328,3003.9,54,5.0,83.0
12484,9,1704,2945.6,51,2.1645021645021645,189.33333333333334
12485,1,414,708.1,244,0.0,414.0
12486,1,523,1037.28,146,0.0,523.0
12487,2,144,259.8,445,33.33333333333333,72.0
12489,1,105,334.93,51,0.0,105.0
12490,13,3386,5264.93,44,0.38314176245210724,260.46153846153845
12492,1,252,452.0,118,0.0,252.0
12494,11,380,828.07,5,13.559322033898304,34.54545454545455
12495,2,126,323.4,349,10.526315789473683,63.0
12496,2,30,45.34,335,0.0,15.0
12497,3,4448,5168.650000000001,115,2.272727272727273,1482.6666666666667
12499,1,302,393.72,275,0.0,302.0
12500,14,1235,2384.96,10,5.9405940594059405,88.21428571428571
12501,2,1722,2089.68,30,6.875000000000001,861.0
12502,1,171,617.25,24,0.0,171.0
12503,2,560,0.0,52,33.33333333333333,280.0
12504,2,368,297.0,132,0.0,184.0
12505,3,313,908.0,16,10.638297872340425,104.33333333333333
12507,2,581,985.41,13,0.0,290.5
12510,15,1959,3387.81,40,6.0,130.6
12511,2,1748,3065.77,129,2.0618556701030926,874.0
12514,1,400,580.08,356,0.0,400.0
12515,1,131,383.7,68,0.0,131.0
12516,2,1077,1336.56,145,0.0,538.5
12519,2,205,354.35,179,8.333333333333332,102.5
12523,19,1496,2701.83,6,6.508875739644971,78.73684210526316
12524,12,4137,7468.37,6,1.5873015873015872,344.75
12525,8,487,835.1800000000001,205,22.07792207792208,60.875
12527,4,513,671.72,9,0.0,128.25
12528,1,281,493.53,27,0.0,281.0
12529,2,190,311.78000000000003,237,8.695652173913043,95.0
12530,8,1893,2453.63,51,1.8691588785046727,236.625
12531,2,1059,1773.83,395,5.172413793103448,529.5
12533,6,568,1149.99,333,20.0,94.66666666666667
12537,1,449,732.94,123,0.0,449.0
12538,1,145,276.5,93,0.0,145.0
12539,6,3753,7362.25,31,0.23923444976076555,625.5
12540,21,5294,11049.72,26,0.5586592178770949,252.0952380952381
12542,4,514,423.38,198,13.333333333333334,128.5
12543,1,688,980.25,163,0.0,688.0
12547,1,175,175.78,215,0.0,175.0
12549,6,1366,1575.68,290,0.0,227.66666666666666
12551,1,100,168.0,72,0.0,100.0
12553,8,780,1566.88,9,4.444444444444445,97.5
12554,1,240,468.5,163,0.0,240.0
12555,1,1,129.23,396,0.0,1.0
12557,5,3406,10142.300000000001,47,0.0,681.2
12559,3,281,536.21,25,4.545454545454546,93.66666666666667
12561,1,177,238.85,17,0.0,177.0
12562,2,548,1185.18,100,0.0,274.0
12563,1,113,249.24,123,0.0,113.0
12565,1,80,145.92000000000002,3,0.0,80.0
12567,9,2392,5515.61,23,0.7751937984496124,265.77777777777777
12568,1,48,70.0,359,0.0,48.0
12570,1,1,77.52,396,0.0,1.0
12573,4,395,556.87,96,0.0,98.75
12574,1,61,218.45000000000002,30,0.0,61.0
12575,2,315,622.82,172,0.0,157.5
12576,6,714,1043.74,19,5.194805194805195,119.0
12577,6,856,1186.3899999999999,73,0.0,142.66666666666666
12578,6,1886,3386.6,31,6.569343065693431,314.3333333333333
12580,1,331,637.2,291,0.0,331.0
12582,3,826,1674.2,3,0.0,275.3333333333333
12583,17,4867,8191.28,12,0.78125,286.29411764705884
12585,2,852,1206.81,53,12.162162162162163,426.0
12586,4,606,1848.73,83,1.1904761904761905,151.5
12588,4,381,724.0799999999999,114,5.263157894736842,95.25
12589,9,1063,2447.49,128,18.07909604519774,118.11111111111111
12590,2,-2,-7.9,216,100.0,-1.0
12591,3,653,1338.95,32,0.0,217.66666666666666
12592,6,1582,715.02,234,4.545454545454546,263.6666666666667
12594,8,1223,2321.29,9,1.8518518518518516,152.875
12595,1,271,299.02,219,0.0,271.0
12598,6,900,1411.99,150,5.128205128205128,150.0
12599,8,1520,1576.6,0,0.0,190.0
12600,18,780,3000.9900000000002,24,7.954545454545454,43.333333333333336
12601,3,183,361.56,17,0.0,61.0
12605,5,925,1225.45,80,3.79746835443038,185.0
12606,1,1,21.0,396,0.0,1.0
12608,1,323,415.79,119,0.0,323.0
12609,8,1127,2578.94,33,0.7575757575757576,140.875
12613,7,2441,3354.84,102,5.46448087431694,348.7142857142857
12615,7,1919,3273.69,128,4.624277456647398,274.14285714285717
12616,4,299,625.45,4,8.333333333333332,74.75
12619,1,140,140.14,275,0.0,140.0
12621,26,7724,13409.97,6,2.610966057441253,297.0769230769231
12623,8,1774,3334.7400000000002,131,1.2738853503184715,221.75
12625,4,2571,4128.18,24,3.225806451612903,642.75
12626,4,426,1166.55,26,11.940298507462686,106.5
12629,2,722,1558.22,100,0.0,361.0
12631,6,1357,2811.77,146,1.935483870967742,226.16666666666666
12632,4,668,738.88,235,7.894736842105263,167.0
12633,6,2647,4467.4,2,2.0491803278688523,441.1666666666667
12634,2,337,490.0,250,0.0,168.5
12635,2,777,1241.23,107,0.0,388.5
12636,1,1,141.0,453,0.0,1.0
12637,6,1962,3782.94,31,0.9771986970684038,327.0
12638,1,86,249.8,354,0.0,86.0
12639,2,430,826.27,149,0.0,215.0
12643,9,3127,5361.860000000001,47,12.121212121212121,347.44444444444446
12644,5,676,1337.63,145,13.043478260869565,135.2
12645,6,1252,2113.02,31,1.9047619047619049,208.66666666666666
12647,37,5456,14184.77,72,3.9301310043668125,147.45945945945945
12648,4,354,778.95,149,2.2222222222222223,88.5
12649,7,1356,1634.99,80,4.395604395604396,193.71428571428572
12651,5,262,365.3,49,6.25,52.4
12652,3,533,1011.58,36,5.555555555555555,177.66666666666666
12653,2,1048,2730.08,11,0.0,524.0
12654,1,77,166.6,10,0.0,77.0
12655,1,80,261.35,138,0.0,80.0
12656,4,1133,2338.06,140,1.6260162601626018,283.25
12661,1,216,162.0,150,0.0,216.0
12662,13,1686,3436.09,19,2.5,129.69230769230768
12663,3,169,204.0,339,9.090909090909092,56.333333333333336
12664,3,456,1849.74,37,0.0,152.0
12665,5,157,301.45,39,19.047619047619047,31.4
12666,2,314,1020.98,74,6.0606060606060606,157.0
12668,8,4227,9055.55,27,0.0,528.375
12670,2,230,764.24,100,0.0,115.0
12671,1,1460,2622.481,320,0.0,1460.0
12672,3,131,410.5,44,12.0,43.666666666666664
12673,2,520,840.4,41,0.0,260.0
12675,4,334,933.55,268,1.7543859649122806,83.5
12676,7,1445,1951.2,26,1.3333333333333335,206.42857142857142
12677,3,174,389.3,270,8.695652173913043,58.0
12678,12,11360,16484.15,68,1.36986301369863,946.6666666666666
12681,36,12169,20910.43,27,2.233009708737864,338.02777777777777
12682,27,6168,13494.44,25,0.5042016806722689,228.44444444444446
12683,12,2957,4874.9,37,1.8018018018018018,246.41666666666666
12686,1,107,89.14,86,0.0,107.0
12687,2,1403,2138.91,195,0.0,701.5
12691,4,202,540.8,33,0.0,50.5
12692,1,36,110.95,352,0.0,36.0
12693,6,321,971.51,34,3.9215686274509802,53.5
12694,2,844,969.78,130,2.127659574468085,422.0
12695,3,234,825.02,242,0.0,78.0
12696,3,563,801.15,149,2.0,187.66666666666666
12698,1,111,339.75,305,0.0,111.0
12699,1,373,638.11,132,0.0,373.0
12701,4,1049,1648.7,244,0.0,262.25
12703,5,378,617.48,348,14.516129032258066,75.6
12705,9,3532,5597.76,72,4.220779220779221,392.44444444444446
12706,1,-1,-91.89,396,100.0,-1.0
12707,1,256,603.42,6,0.0,256.0
12708,16,1362,2786.46,44,4.972375690607735,85.125
12709,34,10289,22471.079999999998,19,15.426997245179063,302.61764705882354
12711,2,770,1339.05,326,0.0,385.0
12712,17,1408,3230.9300000000003,23,7.303370786516854,82.82352941176471
12714,8,6458,10353.15,9,0.0,807.25
12717,1,94,277.93,305,0.0,94.0
12720,17,2151,2948.54,18,9.00900900900901,126.52941176470588
12721,6,1107,2019.32,18,9.090909090909092,184.5
12724,4,1049,1441.01,47,0.0,262.25
12725,4,1142,2266.76,86,0.0,285.5
12726,6,2216,1977.36,30,0.0,369.3333333333333
12727,6,1636,3114.9900000000002,11,0.8,272.6666666666667
12728,2,246,486.38,47,0.0,123.0
12730,1,234,829.25,236,0.0,234.0
12731,7,5239,11126.130000000001,27,0.0,748.4285714285714
12733,5,748,1942.8700000000001,104,3.571428571428571,149.6
12734,3,265,639.65,67,0.0,88.33333333333333
12735,2,368,779.5699999999999,30,0.0,184.0
12736,1,173,234.0,47,0.0,173.0
12737,2,2,3710.5,213,0.0,1.0
12738,1,148,155.35,86,0.0,148.0
12739,2,465,1713.69,100,0.0,232.5
12741,2,214,406.07,244,0.0,107.0
12742,2,1349,1185.02,314,1.4705882352941175,674.5
12744,5,2844,6090.84,33,0.0,568.8
12745,3,468,925.41,201,0.0,156.0
12746,3,91,230.85,242,15.0,30.333333333333332
12747,24,1641,5599.83,38,4.597701149425287,68.375
12748,186,14400,23447.98,0,1.0423671822461333,77.41935483870968
12749,8,849,2460.29,100,16.766467065868262,106.125
12751,1,189,268.27,159,0.0,189.0
12753,3,5326,9216.03,18,4.0,1775.3333333333333
12754,1,37,45.57,23,0.0,37.0
12755,19,1655,4203.15,80,45.94594594594595,87.10526315789474
12758,6,3956,6987.41,174,1.8181818181818181,659.3333333333334
12759,5,2300,3489.3,100,0.0,460.0
12760,1,198,347.8,170,0.0,198.0
12761,2,281,782.95,172,0.0,140.5
12763,1,196,320.08,84,0.0,196.0
12764,1,386,1693.88,31,0.0,386.0
12765,6,1009,1404.58,187,0.0,168.16666666666666
12766,7,2646,4696.93,6,1.762114537444934,378.0
12767,1,598,949.82,90,0.0,598.0
12768,2,0,0.0,146,50.0,0.0
12770,6,1028,1624.5,114,36.0,171.33333333333334
12771,2,100,262.5,179,6.25,50.0
12773,2,0,1.7763568394002505e-15,278,50.0,0.0
12774,1,53,98.7,250,0.0,53.0
12775,4,295,479.73,24,3.571428571428571,73.75
12776,1,46,55.5,382,0.0,46.0
12777,1,458,519.45,172,0.0,458.0
12778,4,1027,1087.93,27,0.0,256.75
12779,12,1862,3488.48,23,4.705882352941177,155.16666666666666
12780,1,285,337.4,313,0.0,285.0
12782,11,1329,3342.55,32,7.368421052631578,120.81818181818181
12784,1,582,1230.33,244,0.0,582.0
12785,4,450,1085.55,79,1.7543859649122806,112.5
12786,1,324,728.5000000000001,324,0.0,324.0
12787,2,248,395.52,128,4.0,124.0
12788,4,194,444.90000000000003,178,0.0,48.5
12789,2,32,181.5,227,0.0,16.0
12790,2,134,238.53,121,15.789473684210526,67.0
12791,8,351,585.1500000000001,88,6.666666666666667,43.875
12792,2,176,413.34,249,4.3478260869565215,88.0
12793,3,461,885.53,49,0.0,153.66666666666666
12796,1,182,381.0,343,0.0,182.0
12797,6,172,471.43,74,16.666666666666664,28.666666666666668
12798,1,3199,1533.89,136,0.0,3199.0
12799,1,137,219.35,244,0.0,137.0
12800,3,284,584.25,185,0.0,94.66666666666667
12801,2,504,1031.8700000000001,192,1.9607843137254901,252.0
12802,7,1652,1937.84,157,0.8771929824561403,236.0
12803,1,872,1092.81,108,0.0,872.0
12804,2,270,325.37,180,0.0,135.0
12805,4,593,1434.95,96,0.0,148.25
12806,4,2087,2878.96,150,0.0,521.75
12807,3,120,269.95,97,11.11111111111111,40.0
12808,3,187,422.45,83,0.0,62.333333333333336
12809,6,289,1220.98,268,11.11111111111111,48.166666666666664
12810,2,389,534.99,249,0.0,194.5
12811,2,205,519.0500000000001,93,0.0,102.5
12813,3,1141,1687.8,216,0.0,380.3333333333333
12817,2,166,524.94,114,0.0,83.0
12819,1,344,540.52,173,0.0,344.0
12820,10,1350,1876.06,41,2.631578947368421,135.0
12821,1,92,128.08,326,0.0,92.0
12823,15,770,5277.5,4,0.0,51.333333333333336
12825,2,139,518.63,236,0.0,69.5
12826,10,1468,2002.67,31,1.7094017094017095,146.8
12829,4,549,345.35,37,5.0,137.25
12831,2,168,236.06,177,0.0,84.0
12835,49,2335,5972.19,132,1.6,47.6530612244898
12836,14,1425,4756.91,26,1.4285714285714286,101.78571428571429
12837,1,170,528.5600000000001,284,0.0,170.0
12838,11,1472,2672.3,88,1.3377926421404682,133.8181818181818
12839,18,3329,5030.61,2,2.622950819672131,184.94444444444446
12840,5,739,1299.6,151,3.076923076923077,147.8
12841,24,3149,4355.44,2,0.2652519893899204,131.20833333333334
12842,3,497,1109.73,23,0.0,165.66666666666666
12843,25,2144,4659.8,97,3.3333333333333335,85.76
12844,2,98,322.64,156,0.0,49.0
12845,1,21,65.09,5,0.0,21.0
12846,1,1,15.58,396,0.0,1.0
12847,1,624,765.36,102,0.0,624.0
12848,1,58,208.0,390,0.0,58.0
12849,4,1258,2032.18,96,0.0,314.5
12850,1,200,330.0,160,0.0,200.0
12851,1,51,148.95,192,0.0,51.0
12852,2,145,299.75,5,15.0,72.5
12853,9,990,2257.75,27,6.25,110.0
12854,8,1148,1991.6200000000001,33,3.6269430051813467,143.5
12855,4,240,612.84,87,0.0,60.0
12857,6,1350,3379.45,17,0.9090909090909091,225.0
12858,2,50,121.08,98,2.631578947368421,25.0
12859,1,292,575.1,173,0.0,292.0
12860,1,26,54.22,408,0.0,26.0
12861,1,27,68.25,334,0.0,27.0
12862,2,611,984.62,140,0.0,305.5
12863,5,707,2271.35,93,0.0,141.4
12864,1,231,152.45,222,0.0,231.0
12865,3,1000,1735.08,74,0.9900990099009901,333.3333333333333
12866,2,382,668.23,189,0.0,191.0
12867,9,4439,4598.62,13,0.6299212598425197,493.22222222222223
12868,5,641,1109.91,31,0.0,128.2
12869,1,144,337.66999999999996,396,0.0,144.0
12870,4,904,1662.05,81,2.1052631578947367,226.0
12871,1,284,363.38,154,0.0,284.0
12872,13,1639,3276.81,41,0.5050505050505051,126.07692307692308
12873,2,658,1653.3,112,0.0,329.0
12874,3,611,933.42,100,2.0408163265306123,203.66666666666666
12875,4,4896,1307.5200000000002,77,0.0,1224.0
12876,3,1098,1850.5700000000002,109,1.1627906976744187,366.0
12877,11,1281,1735.8300000000002,2,0.0,116.45454545454545
12880,2,279,640.13,96,0.0,139.5
12887,1,100,222.4,98,0.0,100.0
12889,6,120,365.66,95,7.4074074074074066,20.0
12890,1,201,329.3,102,0.0,201.0
12891,10,1425,530.5,7,10.0,142.5
12892,1,140,263.38,111,0.0,140.0
12894,1,33,157.35,290,0.0,33.0
12896,1,-5,-29.75,445,100.0,-5.0
12897,3,203,426.55,16,0.0,67.66666666666667
12898,2,235,296.21,178,0.0,117.5
12899,1,108,366.4,128,0.0,108.0
12900,1,139,340.33000000000004,137,0.0,139.0
12903,1,493,833.5300000000001,143,0.0,493.0
12905,3,528,1011.82,291,1.8181818181818181,176.0
12907,3,164,440.36,110,13.793103448275861,54.666666666666664
12908,5,1800,954.0,27,20.0,360.0
12909,5,662,905.94,137,6.944444444444445,132.4
12910,6,1910,2671.98,94,1.5873015873015872,318.3333333333333
12911,1,807,1651.72,266,0.0,807.0
12913,10,1925,4531.03,16,0.0,192.5
12914,1,336,223.98,115,0.0,336.0
12915,7,341,721.2,87,13.559322033898304,48.714285714285715
12916,4,911,2341.83,35,0.0,227.75
12917,7,978,3735.5,115,5.88235294117647,139.71428571428572
12918,3,-1,-10953.5,341,66.66666666666666,-0.3333333333333333
12920,3,292,323.86,286,0.0,97.33333333333333
12921,60,13191,20305.54,2,5.9244126659857,219.85
12923,2,162,597.6,105,0.0,81.0
12924,10,949,1551.39,42,2.127659574468085,94.9
12925,1,108,35.28,307,0.0,108.0
12926,4,754,1523.97,126,0.0,188.5
12927,1,145,197.31,109,0.0,145.0
12928,8,1677,2634.53,74,0.0,209.625
12929,1,37,117.85,26,0.0,37.0
12931,55,26268,39628.26,12,24.06417112299465,477.6
12932,8,1609,1698.56,254,0.0,201.125
12933,7,396,970.6,94,1.6129032258064515,56.57142857142857
12934,1,31,181.65,451,0.0,31.0
12935,12,1643,2457.19,34,3.1847133757961785,136.91666666666666
12937,5,976,1593.34,177,0.0,195.2
12939,14,7540,18992.28,13,0.0,538.5714285714286
12941,1,381,377.49,439,0.0,381.0
12942,1,69,258.75,80,0.0,69.0
12943,4,220,489.0,16,7.4074074074074066,55.0
12944,1,145,286.95,69,0.0,145.0
12945,2,446,900.11,3,0.0,223.0
12946,1,149,324.45,151,0.0,149.0
12947,4,414,445.85,32,8.333333333333332,103.5
12948,2,224,252.48,445,0.0,112.0
12949,18,5834,11247.98,97,1.185770750988142,324.1111111111111
12951,15,1322,2419.94,13,3.821656050955414,88.13333333333334
12953,1,280,498.96,237,0.0,280.0
12954,1,83,162.45,353,0.0,83.0
12956,4,340,521.89,20,0.0,85.0
12957,11,2477,5056.41,51,2.0905923344947737,225.1818181818182
12958,2,118,467.34,114,0.0,59.0
12959,2,108,133.35,198,11.11111111111111,54.0
12960,4,1379,1322.0700000000002,128,0.0,344.75
12961,1,180,211.99,93,0.0,180.0
12963,7,896,1656.16,13,6.862745098039216,128.0
12964,1,56,132.24,151,0.0,56.0
12967,4,911,2908.57,16,1.5151515151515151,227.75
12969,1,55,122.45,317,0.0,55.0
12970,8,694,1071.93,37,0.0,86.75
12971,50,5011,5920.360000000001,3,1.8072289156626504,100.22
12972,6,829,1115.95,128,9.411764705882353,138.16666666666666
12973,1,31,385.55,128,0.0,31.0
12974,1,80,264.15,280,0.0,80.0
12975,8,903,1993.99,144,5.084745762711865,112.875
12976,7,2123,2417.78,93,0.0,303.2857142857143
12977,3,116,474.64,216,0.0,38.666666666666664
12978,6,1393,2496.07,100,0.6097560975609756,232.16666666666666
12979,2,484,479.54,444,1.7543859649122806,242.0
12980,19,1278,11582.52,4,8.88888888888889,67.26315789473684
12982,15,1387,2184.92,102,16.666666666666664,92.46666666666667
12983,1,638,490.08,313,0.0,638.0
12986,12,882,1998.3400000000001,117,27.659574468085108,73.5
12987,3,366,753.51,135,0.0,122.0
12988,1,126,505.82,7,0.0,126.0
12989,24,4662,7904.29,10,10.638297872340425,194.25
12990,5,330,643.5,25,0.0,66.0
12991,1,78,261.06,104,0.0,78.0
12992,1,21,93.35,439,0.0,21.0
12993,7,472,879.4,13,9.523809523809524,67.42857142857143
12996,1,122,355.5,90,0.0,122.0
12997,11,622,1154.6200000000001,30,12.5,56.54545454545455
12998,4,1102,897.38,207,4.918032786885246,275.5
13000,3,236,631.9,79,6.666666666666667,78.66666666666667
13001,28,9995,17689.420000000002,2,0.6112469437652812,356.9642857142857
13002,3,201,414.13,33,0.0,67.0
13004,28,4659,6820.69,12,6.8645640074211505,166.39285714285714
13005,3,288,466.08,142,3.225806451612903,96.0
13007,1,59,175.25,294,0.0,59.0
13008,7,312,543.28,38,10.256410256410255,44.57142857142857
13009,1,120,234.0,387,0.0,120.0
13010,2,323,330.12,89,0.0,161.5
13011,1,13,50.550000000000004,86,0.0,13.0
13012,5,887,1656.8300000000002,9,3.4482758620689653,177.4
13013,18,4239,7814.83,86,0.0,235.5
13014,2,1064,1855.4,142,2.5423728813559325,532.0
13015,9,1846,3119.44,142,5.46448087431694,205.11111111111111
13018,10,1580,3112.51,3,1.0869565217391304,158.0
13019,8,395,1212.95,94,3.508771929824561,49.375
13020,5,271,606.96,263,7.142857142857142,54.2
13021,15,1228,2352.58,16,5.0,81.86666666666666
13022,1,35,65.3,144,0.0,35.0
13023,1,299,759.13,243,0.0,299.0
13024,3,174,535.42,179,8.823529411764707,58.0
13025,1,241,323.39,446,0.0,241.0
13026,5,845,753.97,203,2.3255813953488373,169.0
13027,18,28917,11580.0,69,5.797101449275362,1606.5
13029,3,90,1062.3,68,0.0,30.0
13030,1,174,402.36,83,0.0,174.0
13031,5,2309,3292.84,122,0.0,461.8
13032,8,895,1793.48,107,2.158273381294964,111.875
13033,2,98,220.55,72,0.0,49.0
13034,2,153,279.91,84,0.0,76.5
13035,1,282,442.32,146,0.0,282.0
13036,1,38,307.1,399,0.0,38.0
13037,13,1674,2961.48,114,4.66321243523316,128.76923076923077
13038,1,186,395.1,5,0.0,186.0
13039,4,290,1010.73,298,0.0,72.5
13041,4,335,799.13,165,0.0,83.75
13042,4,807,1454.84,299,0.5405405405405406,201.75
13044,13,2546,4818.35,6,0.4784688995215311,195.84615384615384
13045,2,184,503.64,116,0.0,92.0
13046,1,241,319.94,171,0.0,241.0
13047,29,2214,5843.57,24,7.777777777777778,76.34482758620689
13048,9,1775,2688.28,42,2.2988505747126435,197.22222222222223
13049,4,416,881.24,32,9.523809523809524,104.0
13050,40,4478,7850.45,16,3.4626038781163437,111.95
13051,2,72,155.8,293,0.0,36.0
13052,6,1202,2771.18,135,0.0,200.33333333333334
13053,1,47,127.65,336,0.0,47.0
13054,1,-1,-14.0,396,100.0,-1.0
13055,2,914,1090.55,124,2.5,457.0
13056,1,158,209.48,266,0.0,158.0
13057,4,443,528.24,245,4.761904761904762,110.75
13059,11,820,2077.82,127,1.5544041450777202,74.54545454545455
13063,1,116,188.4,195,0.0,116.0
13064,3,214,764.55,42,0.0,71.33333333333333
13065,6,380,1050.1000000000001,87,1.5873015873015872,63.333333333333336
13067,2,99,393.05,124,0.0,49.5
13068,1,100,165.0,34,0.0,100.0
13069,21,10192,5875.74,22,0.2652519893899204,485.3333333333333
13070,4,258,515.1,174,7.6923076923076925,64.5
13071,1,30,129.22,327,0.0,30.0
13073,2,261,418.08,126,0.0,130.5
13074,5,824,1362.8400000000001,225,3.3333333333333335,164.8
13076,1,44,135.4,172,0.0,44.0
13077,13,2151,2564.32,4,2.430555555555556,165.46153846153845
13078,62,6908,17891.82,9,6.928838951310862,111.41935483870968
13079,1,96,199.08,132,0.0,96.0
13080,4,71,202.75,116,7.142857142857142,17.75
13081,30,25475,35387.15,2,3.380454824830977,849.1666666666666
13082,16,5132,4052.88,53,4.545454545454546,320.75
13083,1,120,91.67999999999999,140,0.0,120.0
13084,2,137,116.44999999999999,202,50.0,68.5
13085,8,899,1465.18,10,1.3157894736842104,112.375
13086,1,155,439.33000000000004,97,0.0,155.0
13087,1,86,313.64,441,0.0,86.0
13088,1,76,236.11,132,0.0,76.0
13089,158,35816,67504.13,4,2.2579026593075766,226.68354430379748
13090,19,1381,5692.71,3,2.857142857142857,72.6842105263158
13091,4,-1535,-450.03999999999996,444,75.51020408163265,-383.75
13092,10,361,1732.95,74,9.375,36.1
13093,84,25680,53011.78,2,5.147058823529411,305.7142857142857
13094,5,588,734.7600000000001,16,0.0,117.6
13096,1,6,419.7000000000001,109,0.0,6.0
13097,30,3680,8564.79,7,1.8624641833810889,122.66666666666667
